subject,phase,trial,click_idx,click_time_s,matched_tap_time_s,matched_tap_idx,asynchrony_s,rms_db,asynchrony_ms,missed_beat,accented,condition,meter,bpm,switch_time,low_confidence_trial
sub02,test,1,0,0.0244375,,,,,,True,,spontaneous,2,120.0,0,False
sub02,test,1,1,0.5244375,0.6235208333333333,0.0,0.0990833333333333,31.05801745428554,99.0833333333333,False,0.0,spontaneous,2,120.0,0,False
sub02,test,1,2,1.0244375,1.0134791666666667,1.0,-0.010958333333333181,37.8009748846376,-10.958333333333181,False,1.0,spontaneous,2,120.0,0,False
sub02,test,1,3,1.5244375,1.5334791666666667,2.0,0.009041666666666837,29.895100703629783,9.041666666666837,False,0.0,spontaneous,2,120.0,0,False
sub02,test,1,4,2.0244375,2.0233125,3.0,-0.0011250000000000426,37.62297837081587,-1.1250000000000426,False,1.0,spontaneous,2,120.0,0,False
sub02,test,1,5,2.5244375,2.550145833333333,4.0,0.025708333333333222,27.487542224933627,25.708333333333222,False,0.0,spontaneous,2,120.0,0,False
sub02,test,1,6,3.0244375,3.050895833333333,5.0,0.02645833333333325,37.48605371691299,26.45833333333325,False,1.0,spontaneous,2,120.0,0,False
sub02,test,1,7,3.5244375,3.5711458333333335,6.0,0.046708333333333574,28.48241304484916,46.70833333333357,False,0.0,spontaneous,2,120.0,0,False
sub02,test,1,8,4.0244375,4.054541666666666,7.0,0.030104166666665932,38.9533232724675,30.104166666665932,False,1.0,spontaneous,2,120.0,0,False
sub02,test,1,9,4.5244375,4.5626875,8.0,0.03824999999999967,34.299846353426986,38.24999999999967,False,1.0,spontaneous,2,120.0,0,False
sub02,test,1,10,5.0244375,5.0259583333333335,9.0,0.0015208333333331936,39.9532898461341,1.5208333333331936,False,1.0,spontaneous,2,120.0,0,False
sub02,test,1,11,5.5244375,5.550291666666666,10.0,0.025854166666666067,30.62097075234838,25.854166666666067,False,0.0,spontaneous,2,120.0,0,False
sub02,test,1,12,6.0244375,6.0296666666666665,11.0,0.005229166666666174,39.31067636989668,5.229166666666174,False,1.0,spontaneous,2,120.0,0,False
sub02,test,1,13,6.5244375,6.562354166666666,12.0,0.03791666666666593,29.293486665122785,37.91666666666593,False,0.0,spontaneous,2,120.0,0,False
sub02,test,1,14,7.0244375,7.035520833333333,13.0,0.011083333333332668,39.00832888023433,11.083333333332668,False,1.0,spontaneous,2,120.0,0,False
sub02,test,1,15,7.5244375,7.5764375,14.0,0.0519999999999996,29.840764081899525,51.9999999999996,False,0.0,spontaneous,2,120.0,0,False
sub02,test,1,16,8.0244375,8.052979166666667,15.0,0.028541666666667354,37.939624818637434,28.541666666667354,False,1.0,spontaneous,2,120.0,0,False
sub02,test,1,17,8.5244375,8.580854166666667,16.0,0.056416666666667226,28.365328947578657,56.416666666667226,False,0.0,spontaneous,2,120.0,0,False
sub02,test,1,18,9.0244375,9.031791666666667,17.0,0.007354166666667439,36.30207380426248,7.354166666667439,False,1.0,spontaneous,2,120.0,0,False
sub02,test,1,19,9.5244375,9.551041666666666,18.0,0.026604166666666984,34.869056834610134,26.604166666666984,False,1.0,spontaneous,2,120.0,0,False
sub02,test,1,20,10.0244375,10.072708333333333,19.0,0.048270833333333485,34.888922248347136,48.270833333333485,False,1.0,spontaneous,2,120.0,0,False
sub02,test,1,21,10.5244375,10.598395833333333,20.0,0.07395833333333357,31.514698732332263,73.95833333333357,False,0.0,spontaneous,2,120.0,0,False
sub02,test,1,22,11.0244375,11.0679375,21.0,0.04349999999999987,33.48101408915676,43.49999999999987,False,0.0,spontaneous,2,120.0,0,False
sub02,test,1,23,11.5244375,11.547354166666667,22.0,0.02291666666666714,37.15784633365003,22.91666666666714,False,1.0,spontaneous,2,120.0,0,False
sub02,test,1,24,12.0244375,12.05575,23.0,0.0313125000000003,32.07173225126307,31.3125000000003,False,0.0,spontaneous,2,120.0,0,False
sub02,test,1,25,12.5244375,12.5411875,24.0,0.016750000000000043,31.623224836569676,16.750000000000043,False,0.0,spontaneous,2,120.0,0,False
sub02,test,1,26,13.0244375,13.035270833333334,25.0,0.010833333333334139,36.32662383497454,10.833333333334139,False,1.0,spontaneous,2,120.0,0,False
sub02,test,1,27,13.5244375,13.541,26.0,0.016562500000000924,31.958266491474983,16.562500000000924,False,0.0,spontaneous,2,120.0,0,False
sub02,test,1,28,14.0244375,13.988916666666666,27.0,-0.035520833333333,35.6668409855114,-35.520833333333,False,1.0,spontaneous,2,120.0,0,False
sub02,test,1,29,14.5244375,14.542104166666666,28.0,0.01766666666666694,36.548524274531935,17.66666666666694,False,1.0,spontaneous,2,120.0,0,False
sub02,test,1,30,15.0244375,15.026479166666666,29.0,0.0020416666666669414,31.690293452383433,2.0416666666669414,False,0.0,spontaneous,2,120.0,0,False
sub02,test,1,31,15.5244375,15.54875,30.0,0.024312500000000625,33.929766002335775,24.312500000000625,False,1.0,spontaneous,2,120.0,0,False
sub02,test,1,32,16.0244375,16.03708333333333,31.0,0.012645833333330359,43.75764886736544,12.645833333330359,False,1.0,spontaneous,2,120.0,0,False
sub02,test,1,33,16.5244375,16.552416666666666,32.0,0.027979166666664668,34.27297966940656,27.979166666664668,False,1.0,spontaneous,2,120.0,0,False
sub02,test,1,34,17.0244375,17.043166666666668,33.0,0.018729166666666686,30.26702611797011,18.729166666666686,False,0.0,spontaneous,2,120.0,0,False
sub02,test,1,35,17.5244375,17.533083333333334,34.0,0.008645833333332575,36.73338456571471,8.645833333332575,False,1.0,spontaneous,2,120.0,0,False
sub02,test,1,36,18.0244375,18.025708333333334,35.0,0.001270833333332888,33.05299110022033,1.270833333332888,False,0.0,spontaneous,2,120.0,0,False
sub02,test,1,37,18.5244375,18.53152083333333,36.0,0.007083333333330444,32.72947384034897,7.083333333330444,False,0.0,spontaneous,2,120.0,0,False
sub02,test,1,38,19.0244375,19.026291666666665,37.0,0.0018541666666642698,36.85494548240734,1.8541666666642698,False,1.0,spontaneous,2,120.0,0,False
sub02,test,1,39,19.5244375,19.5071875,38.0,-0.017250000000000654,29.937426147679783,-17.250000000000654,False,0.0,spontaneous,2,120.0,0,False
sub02,test,1,40,20.0244375,20.021958333333334,39.0,-0.002479166666667254,36.760721367644294,-2.479166666667254,False,1.0,spontaneous,2,120.0,0,False
sub02,test,1,41,20.5244375,20.575291666666665,40.0,0.05085416666666376,39.21572758082735,50.85416666666376,False,1.0,spontaneous,2,120.0,0,False
sub02,test,1,42,21.0244375,21.011791666666667,41.0,-0.012645833333333911,28.71081757900914,-12.645833333333911,False,0.0,spontaneous,2,120.0,0,False
sub02,test,1,43,21.5244375,21.551479166666667,42.0,0.02704166666666552,30.902445777941914,27.04166666666552,False,0.0,spontaneous,2,120.0,0,False
sub02,test,1,44,22.0244375,22.0393125,43.0,0.014874999999999972,37.74188332721222,14.874999999999972,False,1.0,spontaneous,2,120.0,0,False
sub02,test,1,45,22.5244375,22.5251875,44.0,0.0007500000000000284,25.235558974456712,0.7500000000000284,False,0.0,spontaneous,2,120.0,0,False
sub02,test,1,46,23.0244375,23.027375,45.0,0.002937499999998039,31.832320687039314,2.937499999998039,False,0.0,spontaneous,2,120.0,0,False
sub02,test,1,47,23.5244375,23.554395833333334,46.0,0.029958333333333087,37.0416243736356,29.958333333333087,False,1.0,spontaneous,2,120.0,0,False
sub02,test,1,48,24.0244375,24.0323125,47.0,0.007874999999998522,25.62146587687986,7.874999999998522,False,0.0,spontaneous,2,120.0,0,False
sub02,test,1,49,24.5244375,24.519958333333335,48.0,-0.004479166666666146,28.602394055395038,-4.479166666666146,False,0.0,spontaneous,2,120.0,0,False
sub02,test,1,50,25.0244375,24.9831875,49.0,-0.04125000000000156,38.586089558299946,-41.25000000000156,False,1.0,spontaneous,2,120.0,0,False
sub02,test,1,51,25.5244375,25.517270833333335,50.0,-0.0071666666666665435,32.42037502695184,-7.1666666666665435,False,0.0,spontaneous,2,120.0,0,False
sub02,test,1,52,26.0244375,26.024583333333332,51.0,0.00014583333333106907,33.68511568741182,0.14583333333106907,False,0.0,spontaneous,2,120.0,0,False
sub02,test,1,53,26.5244375,26.525541666666665,52.0,0.0011041666666642413,39.12285914330087,1.1041666666642413,False,1.0,spontaneous,2,120.0,0,False
sub02,test,1,54,27.0244375,26.998625,53.0,-0.025812500000000682,31.81864222791773,-25.812500000000682,False,0.0,spontaneous,2,120.0,0,False
sub02,test,1,55,27.5244375,27.564708333333332,54.0,0.04027083333333081,27.660398266410322,40.27083333333081,False,0.0,spontaneous,2,120.0,0,False
sub02,test,1,56,28.0244375,28.022770833333333,55.0,-0.0016666666666687036,38.622039545150926,-1.6666666666687036,False,1.0,spontaneous,2,120.0,0,False
sub02,test,1,57,28.5244375,28.55075,56.0,0.026312499999999517,31.786274776918994,26.312499999999517,False,0.0,spontaneous,2,120.0,0,False
sub02,test,1,58,29.0244375,29.053958333333334,57.0,0.029520833333332774,27.589229261623295,29.520833333332774,False,0.0,spontaneous,2,120.0,0,False
sub02,test,1,59,29.5244375,29.533208333333334,58.0,0.008770833333333172,38.17071706176016,8.770833333333172,False,1.0,spontaneous,2,120.0,0,False
sub02,test,2,0,0.0244375,,,,,,True,,spontaneous,3,104.0,0,False
