subject,phase,trial,condition,meter,bpm,switch_time,tap_idx,tap_time_s,peak_amp,rms_db
sub02,test,1,spontaneous,2,120.0,0,43,22.0393125,604.0,37.74188332721222
sub02,test,1,spontaneous,2,120.0,0,44,22.5251875,121.0,25.235558974456712
sub02,test,1,spontaneous,2,120.0,0,45,23.027375,272.0,31.832320687039314
sub02,test,1,spontaneous,2,120.0,0,46,23.554395833333334,545.0,37.0416243736356
sub02,test,1,spontaneous,2,120.0,0,47,24.0323125,76.0,25.62146587687986
sub02,test,1,spontaneous,2,120.0,0,48,24.519958333333335,207.0,28.602394055395038
sub02,test,1,spontaneous,2,120.0,0,49,24.9831875,693.0,38.586089558299946
sub02,test,1,spontaneous,2,120.0,0,50,25.517270833333335,251.0,32.42037502695184
sub02,test,1,spontaneous,2,120.0,0,51,26.024583333333332,306.0,33.68511568741182
sub02,test,1,spontaneous,2,120.0,0,52,26.525541666666665,729.0,39.12285914330087
sub02,test,1,spontaneous,2,120.0,0,53,26.998625,269.0,31.81864222791773
sub02,test,1,spontaneous,2,120.0,0,54,27.564708333333332,167.0,27.660398266410322
sub02,test,1,spontaneous,2,120.0,0,55,28.022770833333333,678.0,38.622039545150926
sub02,test,1,spontaneous,2,120.0,0,56,28.55075,296.0,31.786274776918994
sub02,test,1,spontaneous,2,120.0,0,57,29.053958333333334,137.0,27.589229261623295
sub02,test,1,spontaneous,2,120.0,0,58,29.533208333333334,547.0,38.17071706176016
sub02,test,2,spontaneous,3,104.0,0,0,1.0573333333333332,420.0,35.19243274525249
sub02,test,2,spontaneous,3,104.0,0,1,1.6475625,275.0,34.49209185178516
sub02,test,2,spontaneous,3,104.0,0,2,2.2761666666666667,263.0,33.574512347439814
sub02,test,2,spontaneous,3,104.0,0,3,2.842229166666667,523.0,36.931943162095976
sub02,test,2,spontaneous,3,104.0,0,4,3.4257916666666666,229.0,30.108786067216702
sub02,test,2,spontaneous,3,104.0,0,5,4.034458333333333,233.0,31.317885836569907
sub02,test,2,spontaneous,3,104.0,0,6,4.609395833333333,453.0,35.23678196594678
sub02,test,2,spontaneous,3,104.0,0,7,5.160333333333333,294.0,33.39287293794737
sub02,test,2,spontaneous,3,104.0,0,8,5.747270833333333,289.0,32.55930652613397
sub02,test,2,spontaneous,3,104.0,0,9,6.3098125,499.0,36.93155621591901
sub02,test,2,spontaneous,3,104.0,0,10,6.912166666666667,195.0,31.337555137143273
sub02,test,2,spontaneous,3,104.0,0,11,7.502208333333333,272.0,32.247225736869055
sub02,test,2,spontaneous,3,104.0,0,12,8.010479166666666,549.0,36.43892779765664
sub02,test,2,spontaneous,3,104.0,0,13,8.670854166666667,317.0,33.125631422746245
sub02,test,2,spontaneous,3,104.0,0,14,9.283583333333333,337.0,33.37636160047094
sub02,test,2,spontaneous,3,104.0,0,15,9.965041666666666,500.0,35.20087596280064
sub02,test,2,spontaneous,3,104.0,0,16,10.514791666666667,463.0,35.354681827985914
sub02,test,2,spontaneous,3,104.0,0,17,11.026708333333334,515.0,35.94410277258711
sub02,test,2,spontaneous,3,104.0,0,18,11.552541666666666,320.0,33.103293305717344
sub02,test,2,spontaneous,3,104.0,0,19,12.163375,711.0,39.049674885803206
sub02,test,2,spontaneous,3,104.0,0,20,12.7085625,241.0,30.2354737784379
sub02,test,2,spontaneous,3,104.0,0,21,13.265291666666666,468.0,35.260052419942255
sub02,test,2,spontaneous,3,104.0,0,22,13.866104166666666,346.0,34.37219918711561
sub02,test,2,spontaneous,3,104.0,0,23,14.42,880.0,41.81101113261568
sub02,test,2,spontaneous,3,104.0,0,24,15.0078125,125.0,27.82690552820359
sub02,test,2,spontaneous,3,104.0,0,25,15.570104166666667,497.0,36.567052917763895
sub02,test,2,spontaneous,3,104.0,0,26,16.137541666666667,152.0,27.52414475946987
sub02,test,2,spontaneous,3,104.0,0,27,16.726375,376.0,35.43255567767454
sub02,test,2,spontaneous,3,104.0,0,28,17.274166666666666,109.0,29.238866782070204
sub02,test,2,spontaneous,3,104.0,0,29,17.87125,732.0,39.40866842130132
sub02,test,2,spontaneous,3,104.0,0,30,18.4149375,233.0,31.15691853384568
sub02,test,2,spontaneous,3,104.0,0,31,19.058833333333332,468.0,35.470744102418315
sub02,test,2,spontaneous,3,104.0,0,32,19.57058333333333,277.0,31.610600598319458
sub02,test,2,spontaneous,3,104.0,0,33,20.210270833333333,932.0,43.49824194060845
sub02,test,2,spontaneous,3,104.0,0,34,20.768291666666666,393.0,48.674284712980565
sub02,test,2,spontaneous,3,104.0,0,35,21.3536875,496.0,36.23084675382483
sub02,test,2,spontaneous,3,104.0,0,36,21.9614375,112.0,28.96901516091233
sub02,test,2,spontaneous,3,104.0,0,37,22.4835625,515.0,35.465677669751265
sub02,test,2,spontaneous,3,104.0,0,38,23.071520833333334,218.0,30.33318743611806
sub02,test,2,spontaneous,3,104.0,0,39,23.676375,405.0,35.63320040925716
sub02,test,2,spontaneous,3,104.0,0,40,24.2620625,149.0,27.533862073122215
sub02,test,2,spontaneous,3,104.0,0,41,24.803020833333335,636.0,38.34869770514904
sub02,test,2,spontaneous,3,104.0,0,42,25.400916666666667,189.0,28.39674409669854
sub02,test,2,spontaneous,3,104.0,0,43,26.000875,529.0,38.031850747884036
sub02,test,2,spontaneous,3,104.0,0,44,26.582708333333333,99.0,26.315360693306573
sub02,test,2,spontaneous,3,104.0,0,45,27.1023125,630.0,38.61824333239068
sub02,test,2,spontaneous,3,104.0,0,46,27.7043125,153.0,27.352001033316004
sub02,test,2,spontaneous,3,104.0,0,47,28.268875,554.0,36.61005847698402
sub02,test,2,spontaneous,3,104.0,0,48,28.809270833333333,185.0,28.3069690806698
sub02,test,2,spontaneous,3,104.0,0,49,29.442895833333335,477.0,36.21034913924263
sub02,test,3,cued,3,108.0,14,0,0.0705625,285.0,32.198556573316075
sub02,test,3,cued,3,108.0,14,1,0.6096875,283.0,31.3933565990377
sub02,test,3,cued,3,108.0,14,2,1.083125,691.0,38.45193893048945
sub02,test,3,cued,3,108.0,14,3,1.6087291666666668,306.0,32.9250004726121
sub02,test,3,cued,3,108.0,14,4,2.2394583333333333,299.0,32.47919419232058
sub02,test,3,cued,3,108.0,14,5,2.7484166666666665,813.0,42.418496974316646
sub02,test,3,cued,3,108.0,14,6,3.3519375,222.0,29.370202913992067
sub02,test,3,cued,3,108.0,14,7,3.8817291666666667,161.0,27.883888614669967
sub02,test,3,cued,3,108.0,14,8,4.454270833333333,678.0,37.56432233974121
sub02,test,3,cued,3,108.0,14,9,5.023833333333333,134.0,26.70562797112506
sub02,test,3,cued,3,108.0,14,10,5.523,225.0,29.705634915413007
sub02,test,3,cued,3,108.0,14,11,6.0725625,743.0,38.45491010697691
sub02,test,3,cued,3,108.0,14,12,6.685895833333333,238.0,29.716262774156537
sub02,test,3,cued,3,108.0,14,13,7.185020833333334,181.0,28.447519314328865
sub02,test,3,cued,3,108.0,14,14,7.714958333333334,702.0,37.57148303581842
sub02,test,3,cued,3,108.0,14,15,8.326458333333333,210.0,30.80493955984916
sub02,test,3,cued,3,108.0,14,16,8.862583333333333,272.0,30.46374293381328
sub02,test,3,cued,3,108.0,14,17,9.454270833333334,462.0,35.371691779183934
sub02,test,3,cued,3,108.0,14,18,10.039604166666667,149.0,27.972098157715628
sub02,test,3,cued,3,108.0,14,19,10.542791666666666,173.0,28.51167436407765
sub02,test,3,cued,3,108.0,14,20,11.051666666666666,746.0,39.29043900995788
sub02,test,3,cued,3,108.0,14,21,11.713145833333334,197.0,28.977160331442665
sub02,test,3,cued,3,108.0,14,22,12.2429375,210.0,30.782072646905704
sub02,test,3,cued,3,108.0,14,23,12.740479166666667,731.0,38.576445334652554
sub02,test,3,cued,3,108.0,14,24,13.323458333333333,226.0,29.678848631355063
sub02,test,3,cued,3,108.0,14,25,13.860729166666667,189.0,30.512570622396655
sub02,test,3,cued,3,108.0,14,26,14.407791666666666,1129.0,44.33069751030283
sub02,test,3,cued,3,108.0,14,27,15.112229166666667,243.0,31.72556919565872
sub02,test,3,cued,3,108.0,14,28,15.636479166666666,623.0,37.20308867970638
sub02,test,3,cued,3,108.0,14,29,16.165354166666667,311.0,31.80769620428412
sub02,test,3,cued,3,108.0,14,30,16.683125,795.0,39.19280657747789
sub02,test,3,cued,3,108.0,14,31,17.2508125,289.0,31.662051454499544
sub02,test,3,cued,3,108.0,14,32,17.7923125,732.0,39.70676146898148
sub02,test,3,cued,3,108.0,14,33,18.358833333333333,318.0,33.684756787797824
sub02,test,3,cued,3,108.0,14,34,18.901833333333332,765.0,39.49339613904407
sub02,test,3,cued,3,108.0,14,35,19.457729166666667,316.0,32.8582631573883
sub02,test,3,cued,3,108.0,14,36,20.0351875,654.0,37.70115038765473
sub02,test,3,cued,3,108.0,14,37,20.575145833333334,230.0,29.291371105906528
sub02,test,3,cued,3,108.0,14,38,21.131708333333332,773.0,39.00612810344609
sub02,test,3,cued,3,108.0,14,39,21.745041666666665,631.0,32.6459238901501
sub02,test,3,cued,3,108.0,14,40,22.275395833333334,661.0,50.12817972079013
sub02,test,3,cued,3,108.0,14,41,22.787520833333332,239.0,32.01299996594928
sub02,test,3,cued,3,108.0,14,42,23.313041666666667,760.0,39.38347629969578
sub02,test,3,cued,3,108.0,14,43,23.86975,255.0,30.452273278276884
sub02,test,3,cued,3,108.0,14,44,24.430041666666668,779.0,38.329730740457165
sub02,test,3,cued,3,108.0,14,45,24.957958333333334,231.0,30.904128645089692
sub02,test,3,cued,3,108.0,14,46,25.564791666666668,534.0,35.21029514682415
sub02,test,3,cued,3,108.0,14,47,26.084083333333332,264.0,30.265480176652687
sub02,test,3,cued,3,108.0,14,48,26.698354166666668,639.0,36.479282128639234
sub02,test,3,cued,3,108.0,14,49,27.205333333333332,335.0,32.93708826951112
sub02,test,3,cued,3,108.0,14,50,27.806145833333332,876.0,43.02877001490107
sub02,test,3,cued,3,108.0,14,51,28.323020833333334,205.0,30.147546917673953
sub02,test,3,cued,3,108.0,14,52,28.910958333333333,705.0,38.72338000402433
sub02,test,3,cued,3,108.0,14,53,29.463791666666665,164.0,28.894009251250225
sub02,test,4,spontaneous,3,108.0,0,0,1.05725,573.0,36.72247666257834
sub02,test,4,spontaneous,3,108.0,0,1,1.6053958333333334,210.0,31.41805877752073
sub02,test,4,spontaneous,3,108.0,0,2,2.2169583333333334,501.0,36.47166638461253
sub02,test,4,spontaneous,3,108.0,0,3,2.771333333333333,835.0,42.69700815716119
sub02,test,4,spontaneous,3,108.0,0,4,3.3074583333333334,224.0,31.126990065834185
sub02,test,4,spontaneous,3,108.0,0,5,3.8691458333333335,368.0,34.341546809253074
sub02,test,4,spontaneous,3,108.0,0,6,4.427895833333333,524.0,36.75674362223483
sub02,test,4,spontaneous,3,108.0,0,7,4.9625208333333335,378.0,34.28779589941619
sub02,test,4,spontaneous,3,108.0,0,8,5.507666666666666,470.0,35.62994142957433
sub02,test,4,spontaneous,3,108.0,0,9,6.086708333333333,716.0,38.32016148994171
sub02,test,4,spontaneous,3,108.0,0,10,6.641020833333333,344.0,34.03417721404038
sub02,test,4,spontaneous,3,108.0,0,11,7.2138333333333335,354.0,34.633696009357934
sub02,test,4,spontaneous,3,108.0,0,12,7.750729166666667,963.0,44.07728604954652
sub02,test,4,spontaneous,3,108.0,0,13,8.374583333333334,241.0,31.270901685882766
sub02,test,4,spontaneous,3,108.0,0,14,8.8525,151.0,28.880405748759344
sub02,test,4,spontaneous,3,108.0,0,15,9.391770833333334,783.0,39.98425122580797
sub02,test,4,spontaneous,3,108.0,0,16,9.991541666666667,284.0,33.017961207126746
sub02,test,4,spontaneous,3,108.0,0,17,10.546833333333334,274.0,32.64214709373131
sub02,test,4,spontaneous,3,108.0,0,18,11.082645833333334,369.0,33.51299225235314
sub02,test,4,spontaneous,3,108.0,0,19,11.760708333333334,356.0,34.84617533334227
sub02,test,4,spontaneous,3,108.0,0,20,12.259666666666666,953.0,41.84185504084735
sub02,test,4,spontaneous,3,108.0,0,21,12.790541666666666,296.0,32.94942390731179
sub02,test,4,spontaneous,3,108.0,0,22,13.356875,738.0,39.09958276938127
sub02,test,4,spontaneous,3,108.0,0,23,13.901645833333333,457.0,34.39463510822306
sub02,test,4,spontaneous,3,108.0,0,24,14.474229166666667,654.0,37.97564607304166
sub02,test,4,spontaneous,3,108.0,0,25,15.00825,286.0,33.259802050184426
sub02,test,4,spontaneous,3,108.0,0,26,15.553083333333333,1002.0,44.276192586190945
sub02,test,4,spontaneous,3,108.0,0,27,16.1205,193.0,30.61729898270199
sub02,test,4,spontaneous,3,108.0,0,28,16.69475,806.0,38.78146117376008
sub02,test,4,spontaneous,3,108.0,0,29,17.203958333333333,200.0,30.472134624159306
sub02,test,4,spontaneous,3,108.0,0,30,17.791520833333333,560.0,37.496821112392276
sub02,test,4,spontaneous,3,108.0,0,31,18.324854166666668,238.0,31.196640860022512
sub02,test,4,spontaneous,3,108.0,0,32,18.86075,605.0,38.054521473863005
sub02,test,4,spontaneous,3,108.0,0,33,19.417708333333334,184.0,30.245897021065744
sub02,test,4,spontaneous,3,108.0,0,34,19.965375,591.0,38.00487577619017
sub02,test,4,spontaneous,3,108.0,0,35,20.516166666666667,222.0,31.028820526530865
sub02,test,4,spontaneous,3,108.0,0,36,21.089645833333332,587.0,39.42686469904556
sub02,test,4,spontaneous,3,108.0,0,37,21.6658125,141.0,27.04329886138536
sub02,test,4,spontaneous,3,108.0,0,38,22.232354166666667,624.0,39.0372674908811
sub02,test,4,spontaneous,3,108.0,0,39,22.750416666666666,182.0,29.1905519974431
sub02,test,4,spontaneous,3,108.0,0,40,23.339479166666667,715.0,39.132704605771565
sub02,test,4,spontaneous,3,108.0,0,41,23.887270833333332,113.0,27.72559553934343
sub02,test,4,spontaneous,3,108.0,0,42,24.466416666666667,704.0,40.92411072273043
sub02,test,4,spontaneous,3,108.0,0,43,25.020875,201.0,31.292849687386457
sub02,test,4,spontaneous,3,108.0,0,44,25.575354166666667,736.0,39.68657189174642
sub02,test,4,spontaneous,3,108.0,0,45,26.162270833333334,77.0,25.154792023750353
sub02,test,4,spontaneous,3,108.0,0,46,26.666270833333332,648.0,40.85253949320554
sub02,test,4,spontaneous,3,108.0,0,47,27.21925,208.0,31.42927785099037
sub02,test,4,spontaneous,3,108.0,0,48,27.810541666666666,597.0,38.998314037138286
sub02,test,4,spontaneous,3,108.0,0,49,28.304104166666665,218.0,31.682866852953122
sub02,test,4,spontaneous,3,108.0,0,50,28.884541666666667,580.0,38.35781920466342
sub02,test,4,spontaneous,3,108.0,0,51,29.44975,145.0,29.608867969124432
sub02,test,5,cued,2,104.0,12,0,0.22185416666666666,436.0,36.38125806210873
sub02,test,5,cued,2,104.0,12,1,0.459125,87.0,30.475671658180087
sub02,test,5,cued,2,104.0,12,2,1.0292291666666666,1395.0,48.24040077068639
sub02,test,5,cued,2,104.0,12,3,1.6721666666666666,221.0,34.422666415916815
sub02,test,5,cued,2,104.0,12,4,2.2525833333333334,1303.0,46.76570961260913
sub02,test,5,cued,2,104.0,12,5,2.8725833333333335,471.0,37.13093798704909
sub02,test,5,cued,2,104.0,12,6,3.626145833333333,354.0,36.52414300740877
sub02,test,5,cued,2,104.0,12,7,4.042208333333333,123.0,27.46156142807579
sub02,test,5,cued,2,104.0,12,8,4.5614791666666665,1422.0,47.82587299118746
sub02,test,5,cued,2,104.0,12,9,5.167354166666667,325.0,34.069148225031654
sub02,test,5,cued,2,104.0,12,10,5.757104166666666,1096.0,45.30566428566216
sub02,test,5,cued,2,104.0,12,11,6.3075625,156.0,29.398484539332248
sub02,test,5,cued,2,104.0,12,12,6.880083333333333,804.0,41.429090344134366
sub02,test,5,cued,2,104.0,12,13,7.4835416666666665,257.0,32.794429088287686
sub02,test,5,cued,2,104.0,12,14,8.057791666666667,836.0,42.099211379109875
sub02,test,5,cued,2,104.0,12,15,8.646958333333334,156.0,29.274409429905855
sub02,test,5,cued,2,104.0,12,16,9.208708333333334,980.0,42.5258129289886
sub02,test,5,cued,2,104.0,12,17,9.7374375,302.0,36.05127945529646
sub02,test,5,cued,2,104.0,12,18,10.342208333333334,1049.0,42.79975175867408
sub02,test,5,cued,2,104.0,12,19,10.910354166666666,311.0,33.89170885212372
sub02,test,5,cued,2,104.0,12,20,11.497041666666666,755.0,40.971863052855
sub02,test,5,cued,2,104.0,12,21,12.137770833333333,338.0,34.58768327572001
sub02,test,5,cued,2,104.0,12,22,12.758145833333334,467.0,36.57529441604065
sub02,test,5,cued,2,104.0,12,23,13.512,758.0,45.51209003748758
sub02,test,5,cued,2,104.0,12,24,13.883166666666666,1175.0,47.07545225920212
sub02,test,5,cued,2,104.0,12,25,14.418208333333334,781.0,53.32867014605582
sub02,test,5,cued,2,104.0,12,26,14.988645833333333,610.0,46.80730477770097
sub02,test,5,cued,2,104.0,12,27,15.550604166666666,685.0,39.282875425405685
sub02,test,5,cued,2,104.0,12,28,16.108,304.0,33.529438763216206
sub02,test,5,cued,2,104.0,12,29,16.718979166666667,214.0,31.959497870152745
sub02,test,5,cued,2,104.0,12,30,17.290375,1278.0,46.212458591356544
sub02,test,5,cued,2,104.0,12,31,17.854583333333334,384.0,35.22296491015743
sub02,test,5,cued,2,104.0,12,32,18.4276875,371.0,35.124478551766174
sub02,test,5,cued,2,104.0,12,33,19.015333333333334,519.0,37.918460952699
sub02,test,5,cued,2,104.0,12,34,19.558,331.0,34.05864677532148
sub02,test,5,cued,2,104.0,12,35,20.140708333333333,391.0,36.00160403958156
sub02,test,5,cued,2,104.0,12,36,20.742041666666665,820.0,40.096728436814885
sub02,test,5,cued,2,104.0,12,37,21.302083333333332,168.0,29.533196591694004
sub02,test,5,cued,2,104.0,12,38,21.875041666666668,297.0,33.451701243206884
sub02,test,5,cued,2,104.0,12,39,22.485083333333332,740.0,40.47177156363916
sub02,test,5,cued,2,104.0,12,40,23.082166666666666,197.0,31.923887447507227
sub02,test,5,cued,2,104.0,12,41,23.636,351.0,34.90327457331194
sub02,test,5,cued,2,104.0,12,42,24.237208333333335,756.0,40.52275382978175
sub02,test,5,cued,2,104.0,12,43,24.793229166666666,178.0,29.850083461411824
sub02,test,5,cued,2,104.0,12,44,25.3395625,354.0,34.47866413194643
sub02,test,5,cued,2,104.0,12,45,25.975291666666667,686.0,39.76475152474449
sub02,test,5,cued,2,104.0,12,46,26.5588125,202.0,30.97365300933127
sub02,test,5,cued,2,104.0,12,47,27.114104166666667,227.0,31.64640513642937
sub02,test,5,cued,2,104.0,12,48,27.694729166666665,797.0,40.49703451275573
sub02,test,5,cued,2,104.0,12,49,28.224854166666667,270.0,33.14219912105052
sub02,test,5,cued,2,104.0,12,50,28.8376875,223.0,31.75850721993275
sub02,test,5,cued,2,104.0,12,51,29.3810625,1015.0,42.16112107160656
sub02,test,6,cued,3,100.0,18,0,1.143,1071.0,42.97881146892534
sub02,test,6,cued,3,100.0,18,1,1.7122083333333333,625.0,39.61219589534051
sub02,test,6,cued,3,100.0,18,2,2.406791666666667,194.0,31.163196590532177
sub02,test,6,cued,3,100.0,18,3,2.978125,847.0,41.15557631391687
sub02,test,6,cued,3,100.0,18,4,3.57925,360.0,35.26605154682515
sub02,test,6,cued,3,100.0,18,5,4.177604166666667,432.0,36.10786695607316
sub02,test,6,cued,3,100.0,18,6,4.800208333333333,972.0,42.012283130263356
sub02,test,6,cued,3,100.0,18,7,5.342645833333333,374.0,35.305422585643925
sub02,test,6,cued,3,100.0,18,8,6.00325,465.0,36.74757260316594
sub02,test,6,cued,3,100.0,18,9,6.585729166666667,1019.0,43.272987250759016
sub02,test,6,cued,3,100.0,18,10,7.213479166666667,277.0,33.21544062588647
sub02,test,6,cued,3,100.0,18,11,7.812020833333333,227.0,32.22878615045899
sub02,test,6,cued,3,100.0,18,12,8.355979166666666,937.0,41.645496112237126
sub02,test,6,cued,3,100.0,18,13,8.963770833333333,179.0,29.966466385443123
sub02,test,6,cued,3,100.0,18,14,9.606270833333333,316.0,34.249239256752844
sub02,test,6,cued,3,100.0,18,15,10.183770833333334,752.0,40.24066027865481
sub02,test,6,cued,3,100.0,18,16,10.798625,205.0,36.6354028575504
sub02,test,6,cued,3,100.0,18,17,11.404479166666667,319.0,34.32271281619594
sub02,test,6,cued,3,100.0,18,18,11.953958333333333,801.0,41.01625393555529
sub02,test,6,cued,3,100.0,18,19,12.591833333333334,200.0,31.321057517611063
sub02,test,6,cued,3,100.0,18,20,13.1895625,189.0,30.62702604832161
sub02,test,6,cued,3,100.0,18,21,13.781979166666666,640.0,39.44554568804645
sub02,test,6,cued,3,100.0,18,22,14.3935625,244.0,32.41320572672544
sub02,test,6,cued,3,100.0,18,23,14.990895833333333,297.0,33.878218540391
sub02,test,6,cued,3,100.0,18,24,15.5769375,625.0,40.178247354368054
sub02,test,6,cued,3,100.0,18,25,16.189916666666665,304.0,33.748655316805966
sub02,test,6,cued,3,100.0,18,26,16.8179375,410.0,36.03513047508712
sub02,test,6,cued,3,100.0,18,27,17.355958333333334,853.0,41.20744320889864
sub02,test,6,cued,3,100.0,18,28,18.018291666666666,272.0,33.704104046357266
sub02,test,6,cued,3,100.0,18,29,18.595354166666667,341.0,35.45847414316319
sub02,test,6,cued,3,100.0,18,30,19.172020833333335,454.0,37.181961243817895
sub02,test,6,cued,3,100.0,18,31,19.841854166666668,319.0,33.94057241367917
sub02,test,6,cued,3,100.0,18,32,20.4228125,1141.0,43.6690260841333
sub02,test,6,cued,3,100.0,18,33,21.022354166666666,398.0,35.75454063862656
sub02,test,6,cued,3,100.0,18,34,21.596166666666665,1044.0,43.31953016122589
sub02,test,6,cued,3,100.0,18,35,22.229395833333335,381.0,35.07726129695261
sub02,test,6,cued,3,100.0,18,36,22.769083333333334,882.0,41.8747781020248
sub02,test,6,cued,3,100.0,18,37,23.352875,383.0,35.8158781673001
sub02,test,6,cued,3,100.0,18,38,23.956041666666668,690.0,39.69309921057185
sub02,test,6,cued,3,100.0,18,39,24.551291666666668,498.0,37.93670118585516
sub02,test,6,cued,3,100.0,18,40,25.219395833333333,774.0,40.95357049722488
sub02,test,6,cued,3,100.0,18,41,25.80516666666667,332.0,34.74444119834574
sub02,test,6,cued,3,100.0,18,42,26.381833333333333,656.0,39.277221507767024
sub02,test,6,cued,3,100.0,18,43,27.0015625,277.0,32.93392789739301
sub02,test,6,cued,3,100.0,18,44,27.61766666666667,573.0,39.11311190680489
sub02,test,6,cued,3,100.0,18,45,28.158583333333333,329.0,34.36170159192098
sub02,test,6,cued,3,100.0,18,46,28.808958333333333,690.0,40.88052742448325
sub02,test,6,cued,3,100.0,18,47,29.427125,300.0,33.60050100579227
sub02,test,7,spontaneous,2,116.0,0,0,0.1861875,290.0,33.461891049671905
sub02,test,7,spontaneous,2,116.0,0,1,0.6933541666666667,97.0,25.499793609501907
sub02,test,7,spontaneous,2,116.0,0,2,1.0628125,804.0,41.20902155524067
sub02,test,7,spontaneous,2,116.0,0,3,1.5456458333333334,203.0,31.636996009498638
sub02,test,7,spontaneous,2,116.0,0,4,2.076979166666667,559.0,38.20442804006353
sub02,test,7,spontaneous,2,116.0,0,5,2.617125,174.0,30.01769157597659
sub02,test,7,spontaneous,2,116.0,0,6,3.1084375,722.0,40.17595012618203
sub02,test,7,spontaneous,2,116.0,0,7,3.6490625,201.0,30.589390101207556
sub02,test,7,spontaneous,2,116.0,0,8,4.1397916666666665,924.0,42.07900073446817
sub02,test,7,spontaneous,2,116.0,0,9,4.662520833333334,211.0,31.19555087837935
sub02,test,7,spontaneous,2,116.0,0,10,5.1723333333333334,838.0,40.97223942684071
sub02,test,7,spontaneous,2,116.0,0,11,5.705625,301.0,33.22702437011828
sub02,test,7,spontaneous,2,116.0,0,12,6.2225625,708.0,40.31917648056911
sub02,test,7,spontaneous,2,116.0,0,13,6.757583333333334,225.0,31.402858284038576
sub02,test,7,spontaneous,2,116.0,0,14,7.25125,862.0,41.38913570726742
