comparison,parameter,cued_mean,spontaneous_mean,diff_mean,hdi_94_lo,hdi_94_hi,credible,2_mean,3_mean
cued - spontaneous,tau,27.54551067036107,22.826941120776674,4.7185695495844024,3.345684930714306,6.004936262401767,True,,
cued - spontaneous,s,0.1669353307374454,0.1635038254070341,0.0034315053304113056,-0.05794374494262629,0.062866598663989,False,,
cued - spontaneous,sigma_sw,0.4280832552232355,0.36293564884212964,0.06514760638110587,-0.17075795063396254,0.32068309386621496,False,,
cued - spontaneous,sigma_0,0.2832344086505449,0.28515973239749803,-0.0019253237469531316,-0.028902110407923176,0.02569010776767927,False,,
2 - 3,tau,,,-1.0718635681025785,-2.425199768928362,0.32388239563961463,False,24.509392133791497,25.581255701894076
2 - 3,s,,,0.0056035850479744225,-0.05489030583211027,0.06425350458525575,False,0.16777494118427677,0.16217135613630235
2 - 3,sigma_sw,,,0.08072892785872161,-0.16337690726854914,0.3184433487254132,False,0.4367223532999459,0.3559934254412243
2 - 3,sigma_0,,,0.08109227176142235,0.05237954869447303,0.10930154633115441,True,0.327073060522705,0.24598078876128265
