subject,phase,trial,condition,meter,bpm,switch_time,click_idx,click_time_s
sub01,test,3,cued,2,108.0,16,4,2.2466875
sub01,test,3,cued,2,108.0,16,5,2.80225
sub01,test,3,cued,2,108.0,16,6,3.3578125
sub01,test,3,cued,2,108.0,16,7,3.913375
sub01,test,3,cued,2,108.0,16,8,4.4689375
sub01,test,3,cued,2,108.0,16,9,5.0245
sub01,test,3,cued,2,108.0,16,10,5.5800625
sub01,test,3,cued,2,108.0,16,11,6.135625
sub01,test,3,cued,2,108.0,16,12,6.6911875
sub01,test,3,cued,2,108.0,16,13,7.24675
sub01,test,3,cued,2,108.0,16,14,7.8023125
sub01,test,3,cued,2,108.0,16,15,8.357875
sub01,test,3,cued,2,108.0,16,16,8.9134375
sub01,test,3,cued,2,108.0,16,17,9.469
sub01,test,3,cued,2,108.0,16,18,10.0245625
sub01,test,3,cued,2,108.0,16,19,10.580125
sub01,test,3,cued,2,108.0,16,20,11.1356875
sub01,test,3,cued,2,108.0,16,21,11.69125
sub01,test,3,cued,2,108.0,16,22,12.2468125
sub01,test,3,cued,2,108.0,16,23,12.802375
sub01,test,3,cued,2,108.0,16,24,13.3579375
sub01,test,3,cued,2,108.0,16,25,13.9135
sub01,test,3,cued,2,108.0,16,26,14.4690625
sub01,test,3,cued,2,108.0,16,27,15.024625
sub01,test,3,cued,2,108.0,16,28,15.5801875
sub01,test,3,cued,2,108.0,16,29,16.13575
sub01,test,3,cued,2,108.0,16,30,16.6913125
sub01,test,3,cued,2,108.0,16,31,17.246875
sub01,test,3,cued,2,108.0,16,32,17.8024375
sub01,test,3,cued,2,108.0,16,33,18.358
sub01,test,3,cued,2,108.0,16,34,18.9135625
sub01,test,3,cued,2,108.0,16,35,19.469125
sub01,test,3,cued,2,108.0,16,36,20.0246875
sub01,test,3,cued,2,108.0,16,37,20.58025
sub01,test,3,cued,2,108.0,16,38,21.1358125
sub01,test,3,cued,2,108.0,16,39,21.691375
sub01,test,3,cued,2,108.0,16,40,22.2469375
sub01,test,3,cued,2,108.0,16,41,22.8025
sub01,test,3,cued,2,108.0,16,42,23.3580625
sub01,test,3,cued,2,108.0,16,43,23.913625
sub01,test,3,cued,2,108.0,16,44,24.4691875
sub01,test,3,cued,2,108.0,16,45,25.02475
sub01,test,3,cued,2,108.0,16,46,25.5803125
sub01,test,3,cued,2,108.0,16,47,26.135875
sub01,test,3,cued,2,108.0,16,48,26.6914375
sub01,test,3,cued,2,108.0,16,49,27.247
sub01,test,3,cued,2,108.0,16,50,27.8025625
sub01,test,3,cued,2,108.0,16,51,28.358125
sub01,test,3,cued,2,108.0,16,52,28.9136875
sub01,test,3,cued,2,108.0,16,53,29.46925
sub01,test,4,spontaneous,2,116.0,0,0,0.0244375
sub01,test,4,spontaneous,2,116.0,0,1,0.5416875
sub01,test,4,spontaneous,2,116.0,0,2,1.0589375
sub01,test,4,spontaneous,2,116.0,0,3,1.5761875
sub01,test,4,spontaneous,2,116.0,0,4,2.0934375
sub01,test,4,spontaneous,2,116.0,0,5,2.6106875
sub01,test,4,spontaneous,2,116.0,0,6,3.1279375
sub01,test,4,spontaneous,2,116.0,0,7,3.6451875
sub01,test,4,spontaneous,2,116.0,0,8,4.1624375
sub01,test,4,spontaneous,2,116.0,0,9,4.6796875
sub01,test,4,spontaneous,2,116.0,0,10,5.1969375
sub01,test,4,spontaneous,2,116.0,0,11,5.7141875
sub01,test,4,spontaneous,2,116.0,0,12,6.2314375
sub01,test,4,spontaneous,2,116.0,0,13,6.7486875
sub01,test,4,spontaneous,2,116.0,0,14,7.2659375
sub01,test,4,spontaneous,2,116.0,0,15,7.7831875
sub01,test,4,spontaneous,2,116.0,0,16,8.3004375
sub01,test,4,spontaneous,2,116.0,0,17,8.8176875
sub01,test,4,spontaneous,2,116.0,0,18,9.3349375
sub01,test,4,spontaneous,2,116.0,0,19,9.8521875
sub01,test,4,spontaneous,2,116.0,0,20,10.3694375
sub01,test,4,spontaneous,2,116.0,0,21,10.8866875
sub01,test,4,spontaneous,2,116.0,0,22,11.4039375
sub01,test,4,spontaneous,2,116.0,0,23,11.9211875
sub01,test,4,spontaneous,2,116.0,0,24,12.4384375
sub01,test,4,spontaneous,2,116.0,0,25,12.9556875
sub01,test,4,spontaneous,2,116.0,0,26,13.4729375
sub01,test,4,spontaneous,2,116.0,0,27,13.9901875
sub01,test,4,spontaneous,2,116.0,0,28,14.5074375
sub01,test,4,spontaneous,2,116.0,0,29,15.0246875
sub01,test,4,spontaneous,2,116.0,0,30,15.5419375
sub01,test,4,spontaneous,2,116.0,0,31,16.0591875
sub01,test,4,spontaneous,2,116.0,0,32,16.5764375
sub01,test,4,spontaneous,2,116.0,0,33,17.0936875
sub01,test,4,spontaneous,2,116.0,0,34,17.6109375
sub01,test,4,spontaneous,2,116.0,0,35,18.1281875
sub01,test,4,spontaneous,2,116.0,0,36,18.6454375
sub01,test,4,spontaneous,2,116.0,0,37,19.1626875
sub01,test,4,spontaneous,2,116.0,0,38,19.6799375
sub01,test,4,spontaneous,2,116.0,0,39,20.1971875
sub01,test,4,spontaneous,2,116.0,0,40,20.7144375
sub01,test,4,spontaneous,2,116.0,0,41,21.2316875
sub01,test,4,spontaneous,2,116.0,0,42,21.7489375
sub01,test,4,spontaneous,2,116.0,0,43,22.2661875
sub01,test,4,spontaneous,2,116.0,0,44,22.7834375
sub01,test,4,spontaneous,2,116.0,0,45,23.3006875
sub01,test,4,spontaneous,2,116.0,0,46,23.8179375
sub01,test,4,spontaneous,2,116.0,0,47,24.3351875
sub01,test,4,spontaneous,2,116.0,0,48,24.8524375
sub01,test,4,spontaneous,2,116.0,0,49,25.3696875
sub01,test,4,spontaneous,2,116.0,0,50,25.8869375
sub01,test,4,spontaneous,2,116.0,0,51,26.4041875
sub01,test,4,spontaneous,2,116.0,0,52,26.9214375
sub01,test,4,spontaneous,2,116.0,0,53,27.4386875
sub01,test,4,spontaneous,2,116.0,0,54,27.9559375
sub01,test,4,spontaneous,2,116.0,0,55,28.4731875
sub01,test,4,spontaneous,2,116.0,0,56,28.9904375
sub01,test,5,spontaneous,3,108.0,0,0,0.0244375
sub01,test,5,spontaneous,3,108.0,0,1,0.58
sub01,test,5,spontaneous,3,108.0,0,2,1.1355625
sub01,test,5,spontaneous,3,108.0,0,3,1.691125
sub01,test,5,spontaneous,3,108.0,0,4,2.2466875
sub01,test,5,spontaneous,3,108.0,0,5,2.80225
sub01,test,5,spontaneous,3,108.0,0,6,3.3578125
sub01,test,5,spontaneous,3,108.0,0,7,3.913375
sub01,test,5,spontaneous,3,108.0,0,8,4.4689375
sub01,test,5,spontaneous,3,108.0,0,9,5.0245
sub01,test,5,spontaneous,3,108.0,0,10,5.5800625
sub01,test,5,spontaneous,3,108.0,0,11,6.135625
sub01,test,5,spontaneous,3,108.0,0,12,6.6911875
sub01,test,5,spontaneous,3,108.0,0,13,7.24675
sub01,test,5,spontaneous,3,108.0,0,14,7.8023125
sub01,test,5,spontaneous,3,108.0,0,15,8.357875
sub01,test,5,spontaneous,3,108.0,0,16,8.9134375
sub01,test,5,spontaneous,3,108.0,0,17,9.469
sub01,test,5,spontaneous,3,108.0,0,18,10.0245625
sub01,test,5,spontaneous,3,108.0,0,19,10.580125
sub01,test,5,spontaneous,3,108.0,0,20,11.1356875
sub01,test,5,spontaneous,3,108.0,0,21,11.69125
sub01,test,5,spontaneous,3,108.0,0,22,12.2468125
sub01,test,5,spontaneous,3,108.0,0,23,12.802375
sub01,test,5,spontaneous,3,108.0,0,24,13.3579375
sub01,test,5,spontaneous,3,108.0,0,25,13.9135
sub01,test,5,spontaneous,3,108.0,0,26,14.4690625
sub01,test,5,spontaneous,3,108.0,0,27,15.024625
sub01,test,5,spontaneous,3,108.0,0,28,15.5801875
sub01,test,5,spontaneous,3,108.0,0,29,16.13575
sub01,test,5,spontaneous,3,108.0,0,30,16.6913125
sub01,test,5,spontaneous,3,108.0,0,31,17.246875
sub01,test,5,spontaneous,3,108.0,0,32,17.8024375
sub01,test,5,spontaneous,3,108.0,0,33,18.358
sub01,test,5,spontaneous,3,108.0,0,34,18.9135625
sub01,test,5,spontaneous,3,108.0,0,35,19.469125
sub01,test,5,spontaneous,3,108.0,0,36,20.0246875
sub01,test,5,spontaneous,3,108.0,0,37,20.58025
sub01,test,5,spontaneous,3,108.0,0,38,21.1358125
sub01,test,5,spontaneous,3,108.0,0,39,21.691375
sub01,test,5,spontaneous,3,108.0,0,40,22.2469375
sub01,test,5,spontaneous,3,108.0,0,41,22.8025
sub01,test,5,spontaneous,3,108.0,0,42,23.3580625
sub01,test,5,spontaneous,3,108.0,0,43,23.913625
sub01,test,5,spontaneous,3,108.0,0,44,24.4691875
sub01,test,5,spontaneous,3,108.0,0,45,25.02475
sub01,test,5,spontaneous,3,108.0,0,46,25.5803125
sub01,test,5,spontaneous,3,108.0,0,47,26.135875
sub01,test,5,spontaneous,3,108.0,0,48,26.6914375
sub01,test,5,spontaneous,3,108.0,0,49,27.247
sub01,test,5,spontaneous,3,108.0,0,50,27.8025625
sub01,test,5,spontaneous,3,108.0,0,51,28.358125
sub01,test,5,spontaneous,3,108.0,0,52,28.9136875
sub01,test,5,spontaneous,3,108.0,0,53,29.46925
sub01,test,6,spontaneous,2,112.0,0,0,0.0244375
sub01,test,6,spontaneous,2,112.0,0,1,0.5601458333333333
sub01,test,6,spontaneous,2,112.0,0,2,1.0958541666666666
sub01,test,6,spontaneous,2,112.0,0,3,1.6315625
sub01,test,6,spontaneous,2,112.0,0,4,2.1672708333333333
sub01,test,6,spontaneous,2,112.0,0,5,2.7029791666666667
sub01,test,6,spontaneous,2,112.0,0,6,3.2386875
sub01,test,6,spontaneous,2,112.0,0,7,3.774395833333333
sub01,test,6,spontaneous,2,112.0,0,8,4.310104166666667
sub01,test,6,spontaneous,2,112.0,0,9,4.8458125
sub01,test,6,spontaneous,2,112.0,0,10,5.381520833333333
sub01,test,6,spontaneous,2,112.0,0,11,5.917229166666667
sub01,test,6,spontaneous,2,112.0,0,12,6.4529375
sub01,test,6,spontaneous,2,112.0,0,13,6.988645833333333
sub01,test,6,spontaneous,2,112.0,0,14,7.524354166666667
sub01,test,6,spontaneous,2,112.0,0,15,8.0600625
sub01,test,6,spontaneous,2,112.0,0,16,8.595770833333333
sub01,test,6,spontaneous,2,112.0,0,17,9.131479166666667
sub01,test,6,spontaneous,2,112.0,0,18,9.6671875
sub01,test,6,spontaneous,2,112.0,0,19,10.202895833333333
sub01,test,6,spontaneous,2,112.0,0,20,10.738604166666667
sub01,test,6,spontaneous,2,112.0,0,21,11.2743125
sub01,test,6,spontaneous,2,112.0,0,22,11.810020833333333
sub01,test,6,spontaneous,2,112.0,0,23,12.345729166666667
sub01,test,6,spontaneous,2,112.0,0,24,12.8814375
sub01,test,6,spontaneous,2,112.0,0,25,13.417145833333333
sub01,test,6,spontaneous,2,112.0,0,26,13.952854166666667
sub01,test,6,spontaneous,2,112.0,0,27,14.4885625
sub01,test,6,spontaneous,2,112.0,0,28,15.024270833333333
sub01,test,6,spontaneous,2,112.0,0,29,15.559979166666666
sub01,test,6,spontaneous,2,112.0,0,30,16.0956875
sub01,test,6,spontaneous,2,112.0,0,31,16.631395833333332
sub01,test,6,spontaneous,2,112.0,0,32,17.167104166666668
sub01,test,6,spontaneous,2,112.0,0,33,17.7028125
sub01,test,6,spontaneous,2,112.0,0,34,18.238520833333332
sub01,test,6,spontaneous,2,112.0,0,35,18.774229166666668
sub01,test,6,spontaneous,2,112.0,0,36,19.3099375
sub01,test,6,spontaneous,2,112.0,0,37,19.845645833333332
sub01,test,6,spontaneous,2,112.0,0,38,20.381354166666668
sub01,test,6,spontaneous,2,112.0,0,39,20.9170625
sub01,test,6,spontaneous,2,112.0,0,40,21.452770833333332
sub01,test,6,spontaneous,2,112.0,0,41,21.988479166666668
sub01,test,6,spontaneous,2,112.0,0,42,22.5241875
sub01,test,6,spontaneous,2,112.0,0,43,23.059895833333332
sub01,test,6,spontaneous,2,112.0,0,44,23.595604166666668
sub01,test,6,spontaneous,2,112.0,0,45,24.1313125
sub01,test,6,spontaneous,2,112.0,0,46,24.667020833333332
sub01,test,6,spontaneous,2,112.0,0,47,25.202729166666668
sub01,test,6,spontaneous,2,112.0,0,48,25.7384375
sub01,test,6,spontaneous,2,112.0,0,49,26.274145833333332
sub01,test,6,spontaneous,2,112.0,0,50,26.809854166666668
sub01,test,6,spontaneous,2,112.0,0,51,27.3455625
sub01,test,6,spontaneous,2,112.0,0,52,27.881270833333332
sub01,test,6,spontaneous,2,112.0,0,53,28.416979166666668
sub01,test,6,spontaneous,2,112.0,0,54,28.9526875
sub01,test,6,spontaneous,2,112.0,0,55,29.488395833333332
sub01,test,7,cued,3,112.0,12,0,0.0244375
sub01,test,7,cued,3,112.0,12,1,0.5601458333333333
sub01,test,7,cued,3,112.0,12,2,1.0958541666666666
sub01,test,7,cued,3,112.0,12,3,1.6315625
sub01,test,7,cued,3,112.0,12,4,2.1672708333333333
sub01,test,7,cued,3,112.0,12,5,2.7029791666666667
sub01,test,7,cued,3,112.0,12,6,3.2386875
sub01,test,7,cued,3,112.0,12,7,3.774395833333333
sub01,test,7,cued,3,112.0,12,8,4.310104166666667
sub01,test,7,cued,3,112.0,12,9,4.8458125
sub01,test,7,cued,3,112.0,12,10,5.381520833333333
sub01,test,7,cued,3,112.0,12,11,5.917229166666667
sub01,test,7,cued,3,112.0,12,12,6.4529375
sub01,test,7,cued,3,112.0,12,13,6.988645833333333
sub01,test,7,cued,3,112.0,12,14,7.524354166666667
sub01,test,7,cued,3,112.0,12,15,8.0600625
sub01,test,7,cued,3,112.0,12,16,8.595770833333333
sub01,test,7,cued,3,112.0,12,17,9.131479166666667
sub01,test,7,cued,3,112.0,12,18,9.6671875
sub01,test,7,cued,3,112.0,12,19,10.202895833333333
sub01,test,7,cued,3,112.0,12,20,10.738604166666667
sub01,test,7,cued,3,112.0,12,21,11.2743125
sub01,test,7,cued,3,112.0,12,22,11.810020833333333
sub01,test,7,cued,3,112.0,12,23,12.345729166666667
sub01,test,7,cued,3,112.0,12,24,12.8814375
sub01,test,7,cued,3,112.0,12,25,13.417145833333333
sub01,test,7,cued,3,112.0,12,26,13.952854166666667
sub01,test,7,cued,3,112.0,12,27,14.4885625
sub01,test,7,cued,3,112.0,12,28,15.024270833333333
sub01,test,7,cued,3,112.0,12,29,15.559979166666666
sub01,test,7,cued,3,112.0,12,30,16.0956875
sub01,test,7,cued,3,112.0,12,31,16.631395833333332
sub01,test,7,cued,3,112.0,12,32,17.167104166666668
sub01,test,7,cued,3,112.0,12,33,17.7028125
sub01,test,7,cued,3,112.0,12,34,18.238520833333332
sub01,test,7,cued,3,112.0,12,35,18.774229166666668
sub01,test,7,cued,3,112.0,12,36,19.3099375
sub01,test,7,cued,3,112.0,12,37,19.845645833333332
sub01,test,7,cued,3,112.0,12,38,20.381354166666668
sub01,test,7,cued,3,112.0,12,39,20.9170625
sub01,test,7,cued,3,112.0,12,40,21.452770833333332
sub01,test,7,cued,3,112.0,12,41,21.988479166666668
sub01,test,7,cued,3,112.0,12,42,22.5241875
sub01,test,7,cued,3,112.0,12,43,23.059895833333332
sub01,test,7,cued,3,112.0,12,44,23.595604166666668
sub01,test,7,cued,3,112.0,12,45,24.1313125
sub01,test,7,cued,3,112.0,12,46,24.667020833333332
sub01,test,7,cued,3,112.0,12,47,25.202729166666668
sub01,test,7,cued,3,112.0,12,48,25.7384375
sub01,test,7,cued,3,112.0,12,49,26.274145833333332
sub01,test,7,cued,3,112.0,12,50,26.809854166666668
sub01,test,7,cued,3,112.0,12,51,27.3455625
sub01,test,7,cued,3,112.0,12,52,27.881270833333332
sub01,test,7,cued,3,112.0,12,53,28.416979166666668
sub01,test,7,cued,3,112.0,12,54,28.9526875
sub01,test,7,cued,3,112.0,12,55,29.488395833333332
sub01,test,8,spontaneous,3,112.0,0,0,0.0244375
sub01,test,8,spontaneous,3,112.0,0,1,0.5601458333333333
sub01,test,8,spontaneous,3,112.0,0,2,1.0958541666666666
sub01,test,8,spontaneous,3,112.0,0,3,1.6315625
sub01,test,8,spontaneous,3,112.0,0,4,2.1672708333333333
sub01,test,8,spontaneous,3,112.0,0,5,2.7029791666666667
sub01,test,8,spontaneous,3,112.0,0,6,3.2386875
sub01,test,8,spontaneous,3,112.0,0,7,3.774395833333333
sub01,test,8,spontaneous,3,112.0,0,8,4.310104166666667
sub01,test,8,spontaneous,3,112.0,0,9,4.8458125
sub01,test,8,spontaneous,3,112.0,0,10,5.381520833333333
sub01,test,8,spontaneous,3,112.0,0,11,5.917229166666667
sub01,test,8,spontaneous,3,112.0,0,12,6.4529375
sub01,test,8,spontaneous,3,112.0,0,13,6.988645833333333
sub01,test,8,spontaneous,3,112.0,0,14,7.524354166666667
sub01,test,8,spontaneous,3,112.0,0,15,8.0600625
sub01,test,8,spontaneous,3,112.0,0,16,8.595770833333333
sub01,test,8,spontaneous,3,112.0,0,17,9.131479166666667
sub01,test,8,spontaneous,3,112.0,0,18,9.6671875
sub01,test,8,spontaneous,3,112.0,0,19,10.202895833333333
sub01,test,8,spontaneous,3,112.0,0,20,10.738604166666667
sub01,test,8,spontaneous,3,112.0,0,21,11.2743125
sub01,test,8,spontaneous,3,112.0,0,22,11.810020833333333
sub01,test,8,spontaneous,3,112.0,0,23,12.345729166666667
sub01,test,8,spontaneous,3,112.0,0,24,12.8814375
sub01,test,8,spontaneous,3,112.0,0,25,13.417145833333333
sub01,test,8,spontaneous,3,112.0,0,26,13.952854166666667
sub01,test,8,spontaneous,3,112.0,0,27,14.4885625
sub01,test,8,spontaneous,3,112.0,0,28,15.024270833333333
sub01,test,8,spontaneous,3,112.0,0,29,15.559979166666666
sub01,test,8,spontaneous,3,112.0,0,30,16.0956875
sub01,test,8,spontaneous,3,112.0,0,31,16.631395833333332
sub01,test,8,spontaneous,3,112.0,0,32,17.167104166666668
sub01,test,8,spontaneous,3,112.0,0,33,17.7028125
sub01,test,8,spontaneous,3,112.0,0,34,18.238520833333332
sub01,test,8,spontaneous,3,112.0,0,35,18.774229166666668
sub01,test,8,spontaneous,3,112.0,0,36,19.3099375
sub01,test,8,spontaneous,3,112.0,0,37,19.845645833333332
sub01,test,8,spontaneous,3,112.0,0,38,20.381354166666668
sub01,test,8,spontaneous,3,112.0,0,39,20.9170625
sub01,test,8,spontaneous,3,112.0,0,40,21.452770833333332
sub01,test,8,spontaneous,3,112.0,0,41,21.988479166666668
sub01,test,8,spontaneous,3,112.0,0,42,22.5241875
sub01,test,8,spontaneous,3,112.0,0,43,23.059895833333332
sub01,test,8,spontaneous,3,112.0,0,44,23.595604166666668
sub01,test,8,spontaneous,3,112.0,0,45,24.1313125
sub01,test,8,spontaneous,3,112.0,0,46,24.667020833333332
sub01,test,8,spontaneous,3,112.0,0,47,25.202729166666668
sub01,test,8,spontaneous,3,112.0,0,48,25.7384375
sub01,test,8,spontaneous,3,112.0,0,49,26.274145833333332
sub01,test,8,spontaneous,3,112.0,0,50,26.809854166666668
sub01,test,8,spontaneous,3,112.0,0,51,27.3455625
sub01,test,8,spontaneous,3,112.0,0,52,27.881270833333332
sub01,test,8,spontaneous,3,112.0,0,53,28.416979166666668
sub01,test,8,spontaneous,3,112.0,0,54,28.9526875
sub01,test,8,spontaneous,3,112.0,0,55,29.488395833333332
sub01,test,9,spontaneous,3,100.0,0,0,0.0244375
sub01,test,9,spontaneous,3,100.0,0,1,0.6244375
sub01,test,9,spontaneous,3,100.0,0,2,1.2244375
sub01,test,9,spontaneous,3,100.0,0,3,1.8244375
sub01,test,9,spontaneous,3,100.0,0,4,2.4244375
sub01,test,9,spontaneous,3,100.0,0,5,3.0244375
sub01,test,9,spontaneous,3,100.0,0,6,3.6244375
sub01,test,9,spontaneous,3,100.0,0,7,4.2244375
sub01,test,9,spontaneous,3,100.0,0,8,4.8244375
sub01,test,9,spontaneous,3,100.0,0,9,5.4244375
sub01,test,9,spontaneous,3,100.0,0,10,6.0244375
sub01,test,9,spontaneous,3,100.0,0,11,6.6244375
sub01,test,9,spontaneous,3,100.0,0,12,7.2244375
sub01,test,9,spontaneous,3,100.0,0,13,7.8244375
sub01,test,9,spontaneous,3,100.0,0,14,8.4244375
sub01,test,9,spontaneous,3,100.0,0,15,9.0244375
sub01,test,9,spontaneous,3,100.0,0,16,9.6244375
sub01,test,9,spontaneous,3,100.0,0,17,10.2244375
sub01,test,9,spontaneous,3,100.0,0,18,10.8244375
sub01,test,9,spontaneous,3,100.0,0,19,11.4244375
sub01,test,9,spontaneous,3,100.0,0,20,12.0244375
sub01,test,9,spontaneous,3,100.0,0,21,12.6244375
sub01,test,9,spontaneous,3,100.0,0,22,13.2244375
sub01,test,9,spontaneous,3,100.0,0,23,13.8244375
sub01,test,9,spontaneous,3,100.0,0,24,14.4244375
sub01,test,9,spontaneous,3,100.0,0,25,15.0244375
sub01,test,9,spontaneous,3,100.0,0,26,15.6244375
