comparison,parameter,cued_mean,spontaneous_mean,diff_mean,hdi_94_lo,hdi_94_hi,credible,2_mean,3_mean
cued - spontaneous,tau,31.090042281463372,27.425567987336127,3.6644742941272432,-5.7676688805195475,11.457235871743876,False,,
cued - spontaneous,s,0.1679112678253039,0.16143703097577042,0.006474236849533512,-0.05290336686219424,0.06757784077977075,False,,
cued - spontaneous,sigma_sw,0.4301157236548797,0.3846820968791993,0.04543362677568042,-0.2047123126556969,0.30382347677504845,False,,
cued - spontaneous,sigma_0,0.8202532200192182,0.6483063730337107,0.17194684698550744,0.10085174360453963,0.23910259372621823,True,,
2 - 3,tau,,,1.9949639570011064,-6.5206691205603775,10.64453557179996,False,30.48686608114972,28.491902124148616
2 - 3,s,,,-0.004026116415674558,-0.06534187005379496,0.057644781945898144,False,0.16232035764964942,0.166346474065324
2 - 3,sigma_sw,,,-0.020674741525686408,-0.26950119679925466,0.24345878221383543,False,0.39750961385317324,0.4181843553788597
2 - 3,sigma_0,,,-0.04714985580682282,-0.11624655353223101,0.025664748574778296,False,0.7133606833319325,0.7605105391387553
