subject,phase,trial,click_idx,click_time_s,matched_tap_time_s,matched_tap_idx,asynchrony_s,rms_db,asynchrony_ms,missed_beat,accented,condition,meter,bpm,switch_time,low_confidence_trial
sub07,test,1,0,0.22279166666666667,,,,,,True,,spontaneous,2,104.0,0,False
sub07,test,1,1,0.7985833333333333,0.6770416666666667,0.0,-0.12154166666666666,49.51287138982451,-121.54166666666666,False,1.0,spontaneous,2,104.0,0,False
sub07,test,1,2,1.3755,1.1872708333333333,1.0,-0.18822916666666667,6.846833184393196,-188.22916666666666,False,0.0,spontaneous,2,104.0,0,False
sub07,test,1,3,1.9524166666666667,,,,,,True,,spontaneous,2,104.0,0,False
sub07,test,1,4,2.529333333333333,2.4531875,2.0,-0.07614583333333336,33.44927033766042,-76.14583333333336,False,1.0,spontaneous,2,104.0,0,False
sub07,test,1,5,3.10625,3.0398125,3.0,-0.06643750000000015,42.378582726901826,-66.43750000000014,False,1.0,spontaneous,2,104.0,0,False
sub07,test,1,6,3.6831666666666667,3.5944166666666666,4.0,-0.0887500000000001,43.66121440798114,-88.75000000000011,False,1.0,spontaneous,2,104.0,0,False
sub07,test,1,7,4.260083333333333,4.1715625,5.0,-0.08852083333333294,44.05730303926826,-88.52083333333294,False,1.0,spontaneous,2,104.0,0,False
sub07,test,1,8,4.837,4.777229166666666,6.0,-0.05977083333333333,43.7703054212809,-59.77083333333333,False,1.0,spontaneous,2,104.0,0,False
sub07,test,1,9,5.413916666666666,5.3266875,7.0,-0.08722916666666602,28.22735920827009,-87.22916666666603,False,0.0,spontaneous,2,104.0,0,False
sub07,test,1,10,5.990833333333334,5.9160208333333335,8.0,-0.07481250000000017,29.071735295889436,-74.81250000000017,False,0.0,spontaneous,2,104.0,0,False
sub07,test,1,11,6.56775,6.511625,9.0,-0.05612499999999976,25.343883960817465,-56.12499999999976,False,0.0,spontaneous,2,104.0,0,False
sub07,test,1,12,7.144666666666667,6.97075,10.0,-0.17391666666666694,26.518713704627125,-173.91666666666694,False,0.0,spontaneous,2,104.0,0,False
sub07,test,1,13,7.721583333333333,7.777395833333333,11.0,0.05581250000000004,27.769925928545337,55.81250000000004,False,0.0,spontaneous,2,104.0,0,False
sub07,test,1,14,8.2985,8.476291666666667,12.0,0.1777916666666659,44.288791926543674,177.7916666666659,False,1.0,spontaneous,2,104.0,0,False
sub07,test,1,15,8.875416666666666,8.904354166666666,13.0,0.028937499999999616,28.04830132956507,28.937499999999616,False,0.0,spontaneous,2,104.0,0,False
sub07,test,1,16,9.452333333333334,9.402416666666667,14.0,-0.04991666666666639,26.310934129762312,-49.91666666666639,False,0.0,spontaneous,2,104.0,0,False
sub07,test,1,17,10.02925,9.960708333333333,15.0,-0.0685416666666665,41.08964850177269,-68.5416666666665,False,1.0,spontaneous,2,104.0,0,False
sub07,test,1,18,10.606166666666667,10.502229166666666,16.0,-0.10393750000000068,29.852751832106804,-103.93750000000068,False,1.0,spontaneous,2,104.0,0,False
sub07,test,1,19,11.183083333333334,11.097708333333333,17.0,-0.08537500000000087,26.49522130816285,-85.37500000000087,False,0.0,spontaneous,2,104.0,0,False
sub07,test,1,20,11.76,11.7155,18.0,-0.04449999999999932,27.004404941554064,-44.49999999999932,False,0.0,spontaneous,2,104.0,0,False
sub07,test,1,21,12.336916666666667,12.177458333333334,19.0,-0.15945833333333326,48.639833882997685,-159.45833333333326,False,1.0,spontaneous,2,104.0,0,False
sub07,test,1,22,12.913833333333333,12.710333333333333,20.0,-0.20350000000000001,25.32024103922321,-203.5,False,0.0,spontaneous,2,104.0,0,False
sub07,test,1,23,13.491895833333333,13.700645833333333,21.0,0.2087500000000002,47.26819267299991,208.75000000000023,False,1.0,spontaneous,2,104.0,0,False
sub07,test,1,24,14.067666666666666,14.239083333333333,22.0,0.17141666666666744,23.724005266633096,171.41666666666742,False,0.0,spontaneous,2,104.0,0,False
sub07,test,1,25,14.644583333333333,14.716395833333333,23.0,0.07181250000000006,26.320289449420162,71.81250000000006,False,0.0,spontaneous,2,104.0,0,False
sub07,test,1,26,15.2215,15.100916666666667,24.0,-0.12058333333333415,47.97092672855901,-120.58333333333415,False,1.0,spontaneous,2,104.0,0,False
sub07,test,1,27,15.798416666666666,15.632958333333333,25.0,-0.16545833333333348,29.7780359953627,-165.45833333333348,False,0.0,spontaneous,2,104.0,0,False
sub07,test,1,28,16.375333333333334,16.601791666666667,26.0,0.22645833333333343,47.85571596164417,226.45833333333343,False,1.0,spontaneous,2,104.0,0,False
sub07,test,1,29,16.95225,16.964333333333332,27.0,0.012083333333333002,13.971430713726027,12.083333333333002,False,0.0,spontaneous,2,104.0,0,False
sub07,test,1,30,17.529166666666665,17.661791666666666,28.0,0.13262500000000088,26.333941029376547,132.62500000000088,False,0.0,spontaneous,2,104.0,0,False
sub07,test,1,31,18.106083333333334,18.031,29.0,-0.07508333333333539,49.174160179020994,-75.08333333333539,False,1.0,spontaneous,2,104.0,0,False
sub07,test,1,32,18.683,18.505708333333335,30.0,-0.1772916666666653,24.79893081521071,-177.2916666666653,False,0.0,spontaneous,2,104.0,0,False
sub07,test,1,33,19.259916666666665,19.408041666666666,31.0,0.14812500000000028,53.83589929980022,148.12500000000028,False,1.0,spontaneous,2,104.0,0,False
sub07,test,1,34,19.836833333333335,19.88875,32.0,0.051916666666667055,27.312209901071473,51.916666666667055,False,0.0,spontaneous,2,104.0,0,False
sub07,test,1,35,20.41375,20.35889583333333,33.0,-0.05485416666666865,42.5828480416118,-54.85416666666865,False,1.0,spontaneous,2,104.0,0,False
sub07,test,1,36,20.991791666666668,21.2133125,34.0,0.22152083333333294,26.5885106885251,221.52083333333294,False,0.0,spontaneous,2,104.0,0,False
