subject,phase,trial,condition,meter,bpm,switch_time,click_idx,click_time_s
sub07,test,2,spontaneous,2,112.0,0,19,8.257270833333333
sub07,test,2,spontaneous,2,112.0,0,20,8.525125
sub07,test,2,spontaneous,2,112.0,0,21,8.792979166666667
sub07,test,2,spontaneous,2,112.0,0,22,9.3286875
sub07,test,2,spontaneous,2,112.0,0,23,9.864395833333333
sub07,test,2,spontaneous,2,112.0,0,24,10.400104166666667
sub07,test,2,spontaneous,2,112.0,0,25,10.9358125
sub07,test,2,spontaneous,2,112.0,0,26,11.471520833333333
sub07,test,2,spontaneous,2,112.0,0,27,11.740520833333333
sub07,test,2,spontaneous,2,112.0,0,28,12.008375
sub07,test,2,spontaneous,2,112.0,0,29,12.5429375
sub07,test,2,spontaneous,2,112.0,0,30,13.078645833333333
sub07,test,2,spontaneous,2,112.0,0,31,13.614354166666667
sub07,test,2,spontaneous,2,112.0,0,32,14.1500625
sub07,test,2,spontaneous,2,112.0,0,33,14.417916666666667
sub07,test,2,spontaneous,2,112.0,0,34,14.685770833333333
sub07,test,2,spontaneous,2,112.0,0,35,15.221479166666667
sub07,test,2,spontaneous,2,112.0,0,36,15.7571875
sub07,test,2,spontaneous,2,112.0,0,37,16.292895833333333
sub07,test,2,spontaneous,2,112.0,0,38,16.56075
sub07,test,2,spontaneous,2,112.0,0,39,16.82860416666667
sub07,test,2,spontaneous,2,112.0,0,40,17.3643125
sub07,test,2,spontaneous,2,112.0,0,41,17.900020833333333
sub07,test,2,spontaneous,2,112.0,0,42,18.43572916666667
sub07,test,2,spontaneous,2,112.0,0,43,18.703583333333334
sub07,test,2,spontaneous,2,112.0,0,44,18.9714375
sub07,test,2,spontaneous,2,112.0,0,45,19.507145833333333
sub07,test,2,spontaneous,2,112.0,0,46,19.775
sub07,test,2,spontaneous,2,112.0,0,47,20.042854166666668
sub07,test,2,spontaneous,2,112.0,0,48,20.311604166666665
sub07,test,2,spontaneous,2,112.0,0,49,20.5796875
sub07,test,2,spontaneous,2,112.0,0,50,21.114270833333332
sub07,test,2,spontaneous,2,112.0,0,51,21.649979166666668
sub07,test,2,spontaneous,2,112.0,0,52,22.1856875
sub07,test,2,spontaneous,2,112.0,0,53,22.721395833333332
sub07,test,2,spontaneous,2,112.0,0,54,22.98925
sub07,test,2,spontaneous,2,112.0,0,55,23.257104166666668
sub07,test,2,spontaneous,2,112.0,0,56,23.7928125
sub07,test,2,spontaneous,2,112.0,0,57,24.328520833333332
sub07,test,2,spontaneous,2,112.0,0,58,24.596375
sub07,test,2,spontaneous,2,112.0,0,59,24.864229166666668
sub07,test,2,spontaneous,2,112.0,0,60,25.3999375
sub07,test,2,spontaneous,2,112.0,0,61,25.935645833333332
sub07,test,2,spontaneous,2,112.0,0,62,26.471354166666668
sub07,test,2,spontaneous,2,112.0,0,63,27.0070625
sub07,test,2,spontaneous,2,112.0,0,64,27.274916666666666
sub07,test,2,spontaneous,2,112.0,0,65,27.542770833333332
sub07,test,2,spontaneous,2,112.0,0,66,28.078479166666668
sub07,test,2,spontaneous,2,112.0,0,67,28.6141875
sub07,test,2,spontaneous,2,112.0,0,68,29.149895833333332
sub07,test,2,spontaneous,2,112.0,0,69,29.685604166666668
sub07,test,2,spontaneous,2,112.0,0,70,29.985375
sub07,test,3,cued,2,116.0,14,0,0.2188125
sub07,test,3,cued,2,116.0,14,1,0.7349166666666667
sub07,test,3,cued,2,116.0,14,2,0.9935208333333333
sub07,test,3,cued,2,116.0,14,3,1.2521666666666667
sub07,test,3,cued,2,116.0,14,4,1.5107916666666668
sub07,test,3,cued,2,116.0,14,5,1.7694166666666666
sub07,test,3,cued,2,116.0,14,6,2.02875
sub07,test,3,cued,2,116.0,14,7,2.2878125
sub07,test,3,cued,2,116.0,14,8,2.803916666666667
sub07,test,3,cued,2,116.0,14,9,3.0625625
sub07,test,3,cued,2,116.0,14,10,3.3211666666666666
sub07,test,3,cued,2,116.0,14,11,3.838416666666667
sub07,test,3,cued,2,116.0,14,12,4.0970625
sub07,test,3,cued,2,116.0,14,13,4.355666666666667
sub07,test,3,cued,2,116.0,14,14,4.6142916666666665
sub07,test,3,cued,2,116.0,14,15,4.872916666666667
sub07,test,3,cued,2,116.0,14,16,5.131541666666666
sub07,test,3,cued,2,116.0,14,17,5.3901666666666666
sub07,test,3,cued,2,116.0,14,18,5.907416666666666
sub07,test,3,cued,2,116.0,14,19,6.424666666666667
sub07,test,3,cued,2,116.0,14,20,6.683270833333333
sub07,test,3,cued,2,116.0,14,21,6.941916666666667
sub07,test,3,cued,2,116.0,14,22,7.2005625
sub07,test,3,cued,2,116.0,14,23,7.4591666666666665
sub07,test,3,cued,2,116.0,14,24,7.717791666666667
sub07,test,3,cued,2,116.0,14,25,7.976416666666666
sub07,test,3,cued,2,116.0,14,26,8.493666666666666
sub07,test,3,cued,2,116.0,14,27,8.752270833333334
