subject,phase,trial,condition,meter,bpm,switch_time,tap_idx,tap_time_s,peak_amp,rms_db
sub05,test,3,cued,2,108.0,14,35,20.720020833333333,1154.0,45.507697790982974
sub05,test,3,cued,2,108.0,14,36,21.311145833333335,194.0,33.585388041360325
sub05,test,3,cued,2,108.0,14,37,21.796375,337.0,38.6041125638785
sub05,test,3,cued,2,108.0,14,38,22.392958333333333,1292.0,46.4040350570025
sub05,test,3,cued,2,108.0,14,39,22.982479166666668,181.0,33.04382353577813
sub05,test,3,cued,2,108.0,14,40,23.493791666666667,332.0,38.16039715158256
sub05,test,3,cued,2,108.0,14,41,24.0319375,1923.0,49.332122024097785
sub05,test,3,cued,2,108.0,14,42,24.620479166666666,564.0,42.236367278216946
sub05,test,3,cued,2,108.0,14,43,25.2008125,517.0,41.79844828290014
sub05,test,3,cued,2,108.0,14,44,25.703833333333332,1607.0,48.08056213404004
sub05,test,3,cued,2,108.0,14,45,26.285395833333332,339.0,38.14518575173037
sub05,test,3,cued,2,108.0,14,46,26.828895833333334,516.0,41.67420192584431
sub05,test,3,cued,2,108.0,14,47,27.389375,1213.0,46.28644627246658
sub05,test,3,cued,2,108.0,14,48,27.9478125,269.0,36.61216448803145
sub05,test,3,cued,2,108.0,14,49,28.491520833333333,413.0,40.136579539676084
sub05,test,3,cued,2,108.0,14,50,29.0036875,1201.0,46.05028951802741
sub05,test,3,cued,2,108.0,14,51,29.59375,575.0,42.854487530743484
sub05,test,4,cued,3,116.0,18,0,2.7605,1733.0,47.23340709260362
sub05,test,4,cued,3,116.0,18,1,3.2644583333333332,569.0,37.40572492973487
sub05,test,4,cued,3,116.0,18,2,3.79675,812.0,41.16875314150932
sub05,test,4,cued,3,116.0,18,3,4.349125,1862.0,48.410294914798826
sub05,test,4,cued,3,116.0,18,4,4.854333333333333,634.0,41.0082834272381
sub05,test,4,cued,3,116.0,18,5,5.376270833333334,726.0,41.77830258728585
sub05,test,4,cued,3,116.0,18,6,5.865520833333333,1448.0,47.082467968685116
