subject,phase,trial,click_idx,click_time_s,matched_tap_time_s,matched_tap_idx,asynchrony_s,rms_db,asynchrony_ms,missed_beat,accented,condition,meter,bpm,switch_time,low_confidence_trial
sub05,test,1,0,0.2188125,,,,,,True,,cued,2,120.0,12,False
sub05,test,1,1,0.7176666666666667,,,,,,True,,cued,2,120.0,12,False
sub05,test,1,2,1.2176666666666667,,,,,,True,,cued,2,120.0,12,False
sub05,test,1,3,1.7176666666666667,,,,,,True,,cued,2,120.0,12,False
sub05,test,1,4,2.2176666666666667,2.250625,0.0,0.0329583333333332,49.4429433079827,32.9583333333332,False,1.0,cued,2,120.0,12,False
sub05,test,1,5,2.7176666666666667,2.672416666666667,1.0,-0.04524999999999979,36.123293163088505,-45.24999999999979,False,0.0,cued,2,120.0,12,False
sub05,test,1,6,3.2176666666666667,3.202125,2.0,-0.015541666666666565,35.036570727072416,-15.541666666666565,False,0.0,cued,2,120.0,12,False
sub05,test,1,7,3.7176666666666667,,,,,,True,,cued,2,120.0,12,False
sub05,test,1,8,4.217666666666666,4.177229166666667,3.0,-0.04043749999999946,50.05131372650531,-40.43749999999946,False,1.0,cued,2,120.0,12,False
sub05,test,1,9,4.7188125,4.6945,4.0,-0.024312500000000625,40.275969854803044,-24.312500000000625,False,1.0,cued,2,120.0,12,False
sub05,test,1,10,5.217666666666666,5.2005,5.0,-0.01716666666666633,44.765228331942986,-17.16666666666633,False,1.0,cued,2,120.0,12,False
sub05,test,1,11,5.717666666666666,5.710791666666666,6.0,-0.0068749999999999645,36.00567558577407,-6.8749999999999645,False,0.0,cued,2,120.0,12,False
sub05,test,1,12,6.217666666666666,6.1747708333333335,7.0,-0.04289583333333269,50.720847380859254,-42.89583333333269,False,1.0,cued,2,120.0,12,False
sub05,test,1,13,6.717666666666666,6.678020833333333,8.0,-0.03964583333333316,32.033560914630826,-39.64583333333316,False,0.0,cued,2,120.0,12,False
sub05,test,1,14,7.217666666666666,7.200354166666667,9.0,-0.017312499999999176,47.06456822704379,-17.312499999999176,False,1.0,cued,2,120.0,12,False
sub05,test,1,15,7.717666666666666,7.859104166666667,10.0,0.14143750000000033,22.130766717950703,141.43750000000034,False,0.0,cued,2,120.0,12,False
sub05,test,1,16,8.217666666666666,8.160479166666667,11.0,-0.0571874999999995,47.9679253371821,-57.1874999999995,False,1.0,cued,2,120.0,12,False
sub05,test,1,17,8.717666666666666,8.672395833333333,12.0,-0.04527083333333337,29.726347573424654,-45.27083333333337,False,0.0,cued,2,120.0,12,False
sub05,test,1,18,9.217666666666666,9.167479166666666,13.0,-0.05018749999999983,48.918903798224804,-50.18749999999983,False,1.0,cued,2,120.0,12,False
sub05,test,1,19,9.718791666666666,9.809854166666666,14.0,0.0910624999999996,14.197492856943777,91.0624999999996,False,0.0,cued,2,120.0,12,False
sub05,test,1,20,10.217666666666666,10.154791666666666,15.0,-0.06287500000000001,44.44781512295041,-62.875000000000014,False,1.0,cued,2,120.0,12,False
sub05,test,1,21,10.717666666666666,10.699729166666666,16.0,-0.017937500000000384,32.281204212066456,-17.937500000000384,False,0.0,cued,2,120.0,12,False
sub05,test,1,22,11.217666666666666,11.178041666666667,17.0,-0.03962499999999913,48.90999812579979,-39.62499999999913,False,1.0,cued,2,120.0,12,False
sub05,test,1,23,11.717666666666666,11.657125,18.0,-0.060541666666665606,34.03493359398242,-60.541666666665606,False,0.0,cued,2,120.0,12,False
sub05,test,1,24,12.217666666666666,12.1895,19.0,-0.028166666666665563,46.2112872409861,-28.166666666665563,False,1.0,cued,2,120.0,12,False
sub05,test,1,25,12.717666666666666,12.694125,20.0,-0.023541666666666572,30.74236476373553,-23.541666666666572,False,0.0,cued,2,120.0,12,False
sub05,test,1,26,13.217666666666666,13.2123125,21.0,-0.005354166666666771,44.883306150649744,-5.354166666666771,False,1.0,cued,2,120.0,12,False
sub05,test,1,27,13.717666666666666,13.8743125,22.0,0.15664583333333404,27.58698517835648,156.64583333333405,False,0.0,cued,2,120.0,12,False
sub05,test,1,28,14.217666666666666,14.192,23.0,-0.02566666666666606,46.457966228108646,-25.66666666666606,False,1.0,cued,2,120.0,12,False
sub05,test,1,29,14.717666666666666,14.669229166666666,24.0,-0.048437500000000355,35.41907146272759,-48.437500000000355,False,0.0,cued,2,120.0,12,False
sub05,test,1,30,15.217666666666666,15.247208333333333,25.0,0.0295416666666668,40.091626929254645,29.5416666666668,False,1.0,cued,2,120.0,12,False
sub05,test,1,31,15.717666666666666,15.563666666666666,26.0,-0.15399999999999991,21.630722963656336,-153.99999999999991,False,0.0,cued,2,120.0,12,False
sub05,test,1,32,16.217666666666666,16.256125,27.0,0.03845833333333459,43.90189028292618,38.45833333333459,False,1.0,cued,2,120.0,12,False
sub05,test,1,33,16.717666666666666,16.860479166666668,28.0,0.14281250000000156,38.03627131720346,142.81250000000156,False,0.0,cued,2,120.0,12,False
sub05,test,1,34,17.217666666666666,17.124354166666667,29.0,-0.09331249999999969,23.455098687633637,-93.31249999999969,False,0.0,cued,2,120.0,12,False
sub05,test,1,35,17.717666666666666,17.859125,30.0,0.14145833333333258,3.8346627468606274,141.45833333333258,False,0.0,cued,2,120.0,12,False
sub05,test,1,36,18.217666666666666,,,,,,True,,cued,2,120.0,12,False
sub05,test,1,37,18.717666666666666,18.5831875,31.0,-0.13447916666666515,13.814660662826485,-134.47916666666515,False,0.0,cued,2,120.0,12,False
sub05,test,1,38,19.217666666666666,19.197916666666668,32.0,-0.01974999999999838,2.834896836780421,-19.74999999999838,False,0.0,cued,2,120.0,12,False
sub05,test,1,39,19.717666666666666,,,,,,True,,cued,2,120.0,12,False
sub05,test,1,40,20.217666666666666,,,,,,True,,cued,2,120.0,12,False
sub05,test,1,41,20.717666666666666,20.664375,33.0,-0.053291666666666515,7.301539689796956,-53.291666666666515,False,0.0,cued,2,120.0,12,False
sub05,test,1,42,21.2188125,,,,,,True,,cued,2,120.0,12,False
sub05,test,1,43,21.717666666666666,,,,,,True,,cued,2,120.0,12,False
sub05,test,1,44,22.217666666666666,22.172854166666667,34.0,-0.044812499999999034,45.921356971015555,-44.812499999999034,False,1.0,cued,2,120.0,12,False
sub05,test,1,45,22.7188125,22.642875,35.0,-0.07593749999999844,39.00211600017731,-75.93749999999844,False,1.0,cued,2,120.0,12,False
sub05,test,1,46,23.217666666666666,23.149145833333332,36.0,-0.06852083333333425,35.7663916154334,-68.52083333333425,False,0.0,cued,2,120.0,12,False
sub05,test,1,47,23.717666666666666,23.6831875,37.0,-0.03447916666666728,51.9181764303294,-34.47916666666728,False,1.0,cued,2,120.0,12,False
sub05,test,1,48,24.217666666666666,24.133854166666666,38.0,-0.08381250000000051,36.17539232313064,-83.81250000000051,False,0.0,cued,2,120.0,12,False
sub05,test,1,49,24.717666666666666,24.670020833333332,39.0,-0.04764583333333405,35.72889745808859,-47.64583333333405,False,0.0,cued,2,120.0,12,False
sub05,test,1,50,25.217666666666666,25.154520833333333,40.0,-0.06314583333333346,52.27190660286105,-63.14583333333346,False,1.0,cued,2,120.0,12,False
sub05,test,1,51,25.717666666666666,25.663020833333334,41.0,-0.05464583333333195,34.762691216678206,-54.64583333333195,False,0.0,cued,2,120.0,12,False
sub05,test,1,52,26.217666666666666,26.128645833333334,42.0,-0.08902083333333266,38.3144849412185,-89.02083333333266,False,0.0,cued,2,120.0,12,False
sub05,test,1,53,26.717666666666666,26.626145833333332,43.0,-0.09152083333333394,48.4444014160492,-91.52083333333394,False,1.0,cued,2,120.0,12,False
sub05,test,1,54,27.217666666666666,27.1468125,44.0,-0.07085416666666688,34.2387784954414,-70.85416666666688,False,0.0,cued,2,120.0,12,False
sub05,test,1,55,27.717666666666666,27.660666666666668,45.0,-0.05699999999999861,38.54144754298705,-56.99999999999861,False,1.0,cued,2,120.0,12,False
sub05,test,1,56,28.217666666666666,28.161354166666666,46.0,-0.056312500000000654,45.2548321050952,-56.312500000000654,False,1.0,cued,2,120.0,12,False
sub05,test,1,57,28.717666666666666,28.648625,47.0,-0.06904166666666711,39.308725830666454,-69.04166666666711,False,1.0,cued,2,120.0,12,False
sub05,test,1,58,29.217666666666666,29.148583333333335,48.0,-0.06908333333333161,42.25088380204831,-69.08333333333161,False,1.0,cued,2,120.0,12,False
sub05,test,1,59,29.717666666666666,29.66583333333333,49.0,-0.05183333333333451,50.54206311469366,-51.83333333333451,False,1.0,cued,2,120.0,12,False
sub05,test,2,0,0.21879166666666666,,,,,,True,,cued,2,100.0,18,False
sub05,test,2,1,0.8176458333333333,,,,,,True,,cued,2,100.0,18,False
sub05,test,2,2,1.4176458333333333,,,,,,True,,cued,2,100.0,18,False
sub05,test,2,3,2.0176458333333334,,,,,,True,,cued,2,100.0,18,False
sub05,test,2,4,2.6176458333333334,2.6363958333333333,0.0,0.018749999999999822,51.093182174676656,18.749999999999822,False,1.0,cued,2,100.0,18,False
sub05,test,2,5,3.2176458333333335,3.153625,1.0,-0.06402083333333364,34.23320298531938,-64.02083333333364,False,0.0,cued,2,100.0,18,False
sub05,test,2,6,3.817645833333333,3.7458125,2.0,-0.0718333333333332,50.074686729722586,-71.8333333333332,False,1.0,cued,2,100.0,18,False
sub05,test,2,7,4.417645833333333,4.323145833333333,3.0,-0.09450000000000003,33.84248596853029,-94.50000000000003,False,0.0,cued,2,100.0,18,False
sub05,test,2,8,5.017645833333333,4.9378125,4.0,-0.0798333333333332,42.88697051806763,-79.8333333333332,False,1.0,cued,2,100.0,18,False
sub05,test,2,9,5.6176458333333334,5.552083333333333,5.0,-0.06556250000000041,34.51083890321905,-65.56250000000041,False,0.0,cued,2,100.0,18,False
sub05,test,2,10,6.217645833333333,6.1535625,6.0,-0.06408333333333349,43.20689694352172,-64.08333333333348,False,1.0,cued,2,100.0,18,False
sub05,test,2,11,6.817645833333334,6.774666666666667,7.0,-0.04297916666666701,38.96460918377205,-42.97916666666701,False,0.0,cued,2,100.0,18,False
