subject,phase,trial,condition,meter,bpm,switch_time,tap_idx,tap_time_s,peak_amp,rms_db
sub06,test,1,cued,2,120.0,12,0,0.6954583333333333,344.0,36.99207836068693
sub06,test,1,cued,2,120.0,12,1,1.2002708333333334,1241.0,43.08374331082937
sub06,test,1,cued,2,120.0,12,2,1.6752291666666668,185.0,31.747813756565243
sub06,test,1,cued,2,120.0,12,3,2.197583333333333,917.0,43.36411462325209
sub06,test,1,cued,2,120.0,12,4,2.7061458333333333,199.0,33.05663152846617
sub06,test,1,cued,2,120.0,12,5,3.21875,1309.0,43.5121422276152
sub06,test,1,cued,2,120.0,12,6,3.6852708333333335,361.0,37.69116790250162
sub06,test,1,cued,2,120.0,12,7,4.217625,1056.0,43.74455281622916
sub06,test,1,cued,2,120.0,12,8,4.699083333333333,183.0,32.50525038989107
sub06,test,1,cued,2,120.0,12,9,5.199416666666667,943.0,43.21974188131692
sub06,test,1,cued,2,120.0,12,10,5.6885208333333335,369.0,37.30616087217485
sub06,test,1,cued,2,120.0,12,11,6.202833333333333,1170.0,42.059762380384555
sub06,test,1,cued,2,120.0,12,12,6.6850625,587.0,41.28027391206244
sub06,test,1,cued,2,120.0,12,13,7.1790625,1203.0,42.015590251311316
sub06,test,1,cued,2,120.0,12,14,7.638270833333333,627.0,40.796090465628716
sub06,test,1,cued,2,120.0,12,15,8.197354166666667,625.0,41.774555531372485
sub06,test,1,cued,2,120.0,12,16,8.669854166666667,140.0,30.785570019639575
sub06,test,1,cued,2,120.0,12,17,9.16475,742.0,41.26594355542019
sub06,test,1,cued,2,120.0,12,18,9.661354166666667,205.0,33.691587571301476
sub06,test,1,cued,2,120.0,12,19,10.175125,774.0,41.81126294943259
sub06,test,1,cued,2,120.0,12,20,10.639395833333333,230.0,33.768090459093344
sub06,test,1,cued,2,120.0,12,21,11.178854166666667,1023.0,40.81718539099362
sub06,test,1,cued,2,120.0,12,22,11.685729166666667,300.0,35.860811768058284
sub06,test,1,cued,2,120.0,12,23,12.1985625,889.0,42.953064756284846
sub06,test,1,cued,2,120.0,12,24,12.679083333333333,467.0,38.265966057796646
sub06,test,1,cued,2,120.0,12,25,13.217875,1007.0,42.07841936686773
sub06,test,1,cued,2,120.0,12,26,13.6505,286.0,34.44731516773341
sub06,test,1,cued,2,120.0,12,27,14.176229166666667,287.0,35.261603489802795
sub06,test,1,cued,2,120.0,12,28,14.708020833333334,1399.0,49.21579922290849
sub06,test,1,cued,2,120.0,12,29,15.215145833333333,325.0,36.45371773402562
sub06,test,1,cued,2,120.0,12,30,15.689895833333333,265.0,34.02558932274307
sub06,test,1,cued,2,120.0,12,31,16.221041666666668,1080.0,42.15694078689442
sub06,test,1,cued,2,120.0,12,32,16.705041666666666,432.0,37.511098257702564
sub06,test,1,cued,2,120.0,12,33,17.165333333333333,136.0,30.271170495827246
sub06,test,1,cued,2,120.0,12,34,17.703791666666667,831.0,40.97864074371281
sub06,test,1,cued,2,120.0,12,35,18.203125,338.0,35.63504157499918
sub06,test,1,cued,2,120.0,12,36,18.6915625,245.0,34.186287765144634
sub06,test,1,cued,2,120.0,12,37,19.181875,469.0,37.95485740309899
sub06,test,1,cued,2,120.0,12,38,19.6758125,403.0,37.526460987661615
sub06,test,1,cued,2,120.0,12,39,20.1883125,199.0,31.845368613419996
sub06,test,1,cued,2,120.0,12,40,20.6788125,1502.0,49.53232408611121
sub06,test,1,cued,2,120.0,12,41,21.1604375,559.0,38.49038010141346
sub06,test,1,cued,2,120.0,12,42,21.628541666666667,151.0,31.014348698608654
sub06,test,1,cued,2,120.0,12,43,22.138770833333332,1333.0,48.51529197055521
sub06,test,1,cued,2,120.0,12,44,22.6593125,256.0,34.35888364550809
sub06,test,1,cued,2,120.0,12,45,23.185979166666666,221.0,34.194140334408374
