subject,phase,trial,condition,meter,bpm,switch_time,tap_idx,tap_time_s,peak_amp,rms_db
sub08,test,1,cued,2,116.0,12,39,22.930416666666666,7148.0,61.67051390968608
sub08,test,1,cued,2,116.0,12,40,23.467479166666667,271.0,37.25256533408925
sub08,test,1,cued,2,116.0,12,41,23.97052083333333,1730.0,43.28425349773151
sub08,test,1,cued,2,116.0,12,42,24.4735625,8901.0,63.46087450630173
sub08,test,1,cued,2,116.0,12,43,25.016270833333333,351.0,36.71444963163306
sub08,test,1,cued,2,116.0,12,44,25.522604166666667,852.0,39.635604910100184
sub08,test,1,cued,2,116.0,12,45,26.022104166666665,7790.0,61.89512441551506
sub08,test,1,cued,2,116.0,12,46,26.561916666666665,1388.0,44.81471950750941
sub08,test,1,cued,2,116.0,12,47,27.071020833333332,671.0,34.870893515045616
sub08,test,1,cued,2,116.0,12,48,27.58375,5736.0,58.19497173254061
sub08,test,1,cued,2,116.0,12,49,28.155666666666665,254.0,36.11855944599369
sub08,test,1,cued,2,116.0,12,50,28.623916666666666,721.0,28.602539682822147
sub08,test,1,cued,2,116.0,12,51,29.133875,10987.0,65.07416254298738
sub08,test,2,cued,3,112.0,12,0,0.70475,237.0,26.08694625725219
sub08,test,2,cued,3,112.0,12,1,1.2305208333333333,5201.0,53.3663630242279
sub08,test,2,cued,3,112.0,12,2,1.7781458333333333,1294.0,46.3515035120094
sub08,test,2,cued,3,112.0,12,3,2.3058541666666668,294.0,33.56688856322778
sub08,test,2,cued,3,112.0,12,4,2.8451875,3578.0,54.812220310753936
sub08,test,2,cued,3,112.0,12,5,3.409625,247.0,36.214680366878234
sub08,test,2,cued,3,112.0,12,6,3.92575,1673.0,38.609869248934466
sub08,test,2,cued,3,112.0,12,7,4.461479166666667,5664.0,58.18922401457483
sub08,test,2,cued,3,112.0,12,8,5.018791666666667,353.0,36.09468640651719
sub08,test,2,cued,3,112.0,12,9,5.547458333333333,1520.0,46.03847125536923
sub08,test,2,cued,3,112.0,12,10,6.05125,7757.0,61.484379962303954
sub08,test,2,cued,3,112.0,12,11,6.611604166666667,455.0,39.59536584754278
sub08,test,2,cued,3,112.0,12,12,7.140458333333333,945.0,40.33978556204238
sub08,test,2,cued,3,112.0,12,13,7.6743958333333335,5957.0,59.17594338137575
sub08,test,2,cued,3,112.0,12,14,8.2596875,619.0,38.218021524233095
sub08,test,2,cued,3,112.0,12,15,8.745729166666667,2133.0,50.8548855877162
sub08,test,2,cued,3,112.0,12,16,9.250020833333334,7870.0,61.330056423027244
sub08,test,2,cued,3,112.0,12,17,9.804479166666667,266.0,38.265853207013464
sub08,test,2,cued,3,112.0,12,18,10.318916666666667,877.0,36.47623091609916
sub08,test,2,cued,3,112.0,12,19,10.883708333333333,9827.0,63.795726398982076
sub08,test,2,cued,3,112.0,12,20,11.426520833333333,292.0,36.34455157414192
sub08,test,2,cued,3,112.0,12,21,11.948895833333333,2666.0,53.057286332424795
sub08,test,2,cued,3,112.0,12,22,12.466833333333334,5808.0,59.00073174427399
sub08,test,2,cued,3,112.0,12,23,13.016041666666666,249.0,21.857919353304837
sub08,test,2,cued,3,112.0,12,24,13.548291666666668,10191.0,64.174748403737
sub08,test,2,cued,3,112.0,12,25,14.100333333333333,1933.0,47.81458395569259
sub08,test,2,cued,3,112.0,12,26,14.638083333333332,7843.0,62.55970283070258
sub08,test,2,cued,3,112.0,12,27,15.158041666666668,1641.0,45.4224081528657
sub08,test,2,cued,3,112.0,12,28,15.701875,8558.0,62.579231573769945
sub08,test,2,cued,3,112.0,12,29,16.29008333333333,276.0,35.76131304021952
sub08,test,2,cued,3,112.0,12,30,16.796791666666667,5772.0,58.45087743924716
sub08,test,2,cued,3,112.0,12,31,17.311020833333334,276.0,23.301769438825403
sub08,test,2,cued,3,112.0,12,32,17.8306875,10104.0,63.76010309590724
sub08,test,2,cued,3,112.0,12,33,18.3535,934.0,35.9009572161058
sub08,test,2,cued,3,112.0,12,34,18.899041666666665,4357.0,53.59418829480036
sub08,test,2,cued,3,112.0,12,35,19.445333333333334,341.0,33.1160009476808
sub08,test,2,cued,3,112.0,12,36,19.988479166666668,8481.0,62.69052304568718
sub08,test,2,cued,3,112.0,12,37,20.5441875,691.0,38.95895092139339
sub08,test,2,cued,3,112.0,12,38,21.085166666666666,7342.0,61.59886851443355
sub08,test,2,cued,3,112.0,12,39,21.649104166666667,196.0,28.370146812688528
sub08,test,2,cued,3,112.0,12,40,22.151083333333332,6316.0,59.64501456801273
sub08,test,2,cued,3,112.0,12,41,22.687791666666666,1807.0,47.2842410114192
sub08,test,2,cued,3,112.0,12,42,23.210791666666665,10357.0,63.56566431821431
sub08,test,2,cued,3,112.0,12,43,23.766479166666667,178.0,28.788001615441573
sub08,test,2,cued,3,112.0,12,44,24.2765625,6422.0,60.559577025534836
sub08,test,2,cued,3,112.0,12,45,24.804104166666665,587.0,35.91571683763365
sub08,test,2,cued,3,112.0,12,46,25.3303125,8555.0,63.381284170648165
sub08,test,2,cued,3,112.0,12,47,25.8845625,20.0,8.520646806217997
sub08,test,2,cued,3,112.0,12,48,26.405604166666667,8990.0,63.304705095067945
sub08,test,2,cued,3,112.0,12,49,26.966395833333333,181.0,19.421803579172153
sub08,test,2,cued,3,112.0,12,50,27.502541666666666,5255.0,57.18761000204939
sub08,test,2,cued,3,112.0,12,51,28.051666666666666,1510.0,48.11942519662932
sub08,test,2,cued,3,112.0,12,52,28.5880625,7976.0,62.50298546884929
sub08,test,2,cued,3,112.0,12,53,29.106041666666666,2889.0,53.94094588553368
sub08,test,2,cued,3,112.0,12,54,29.637479166666665,10062.0,63.76137434045536
sub08,test,3,spontaneous,2,104.0,0,0,0.7470208333333334,9944.0,64.10027583138819
sub08,test,3,spontaneous,2,104.0,0,1,1.3446458333333333,458.0,34.35394285519068
sub08,test,3,spontaneous,2,104.0,0,2,1.90175,6368.0,60.474391070762536
sub08,test,3,spontaneous,2,104.0,0,3,2.5042708333333334,71.0,16.119665792702747
sub08,test,3,spontaneous,2,104.0,0,4,3.0406666666666666,2361.0,49.94606396532639
sub08,test,3,spontaneous,2,104.0,0,5,3.6382291666666666,258.0,33.040444911138295
sub08,test,3,spontaneous,2,104.0,0,6,4.2021041666666665,6265.0,60.08280947373312
sub08,test,3,spontaneous,2,104.0,0,7,4.793729166666667,176.0,27.74836182561667
sub08,test,3,spontaneous,2,104.0,0,8,5.362354166666667,10759.0,64.57820114559115
sub08,test,3,spontaneous,2,104.0,0,9,5.951104166666667,129.0,25.254020707229916
sub08,test,3,spontaneous,2,104.0,0,10,6.539083333333333,5975.0,59.33530098291243
sub08,test,3,spontaneous,2,104.0,0,11,7.6754375,9061.0,63.1248368548937
sub08,test,3,spontaneous,2,104.0,0,12,8.26325,2898.0,53.455556097894586
sub08,test,3,spontaneous,2,104.0,0,13,8.8225625,7253.0,61.28156655026444
sub08,test,3,spontaneous,2,104.0,0,14,9.37825,2007.0,50.11064899784018
sub08,test,3,spontaneous,2,104.0,0,15,9.98675,7390.0,61.66881198486965
sub08,test,3,spontaneous,2,104.0,0,16,10.542104166666666,1615.0,45.62740421452528
sub08,test,3,spontaneous,2,104.0,0,17,11.159208333333334,3091.0,53.1643209580656
sub08,test,3,spontaneous,2,104.0,0,18,11.7169375,5977.0,56.60245830688382
sub08,test,3,spontaneous,2,104.0,0,19,12.302125,1495.0,44.33587617744684
sub08,test,3,spontaneous,2,104.0,0,20,12.880958333333334,1395.0,43.367236243155276
sub08,test,3,spontaneous,2,104.0,0,21,13.442145833333333,6146.0,58.69283129394784
sub08,test,3,spontaneous,2,104.0,0,22,14.039104166666666,149.0,22.319277564646207
sub08,test,3,spontaneous,2,104.0,0,23,14.613791666666666,138.0,21.77670743347012
sub08,test,3,spontaneous,2,104.0,0,24,15.167625,8876.0,62.607377225671456
sub08,test,3,spontaneous,2,104.0,0,25,15.7846875,329.0,30.38319568283618
sub08,test,3,spontaneous,2,104.0,0,26,16.394604166666667,152.0,22.589796407918215
sub08,test,3,spontaneous,2,104.0,0,27,16.930229166666667,3397.0,50.6851024217319
sub08,test,3,spontaneous,2,104.0,0,28,17.490875,210.0,30.515598175810695
sub08,test,3,spontaneous,2,104.0,0,29,18.0484375,2312.0,49.9890359492519
sub08,test,3,spontaneous,2,104.0,0,30,18.6171875,2072.0,46.019880704292014
sub08,test,3,spontaneous,2,104.0,0,31,19.213708333333333,237.0,30.749568061284375
sub08,test,3,spontaneous,2,104.0,0,32,19.7564375,1268.0,43.99791170816712
sub08,test,3,spontaneous,2,104.0,0,33,20.343,4550.0,55.2375424044707
sub08,test,3,spontaneous,2,104.0,0,34,20.972979166666665,217.0,30.110453479122327
sub08,test,3,spontaneous,2,104.0,0,35,21.505895833333334,1329.0,44.30307417469099
sub08,test,3,spontaneous,2,104.0,0,36,22.082791666666665,4866.0,57.136347892805276
sub08,test,3,spontaneous,2,104.0,0,37,22.678,182.0,29.185719927839223
sub08,test,3,spontaneous,2,104.0,0,38,23.229791666666667,2390.0,51.343717378414695
sub08,test,3,spontaneous,2,104.0,0,39,23.814208333333333,6344.0,60.210008134324525
sub08,test,3,spontaneous,2,104.0,0,40,24.4115625,2852.0,52.0683688311448
sub08,test,3,spontaneous,2,104.0,0,41,24.998270833333333,959.0,41.38143054638839
sub08,test,3,spontaneous,2,104.0,0,42,25.5415625,8711.0,62.88190512924734
sub08,test,3,spontaneous,2,104.0,0,43,26.127020833333333,1773.0,47.03488987309862
sub08,test,3,spontaneous,2,104.0,0,44,26.713895833333332,2371.0,50.493642466101946
sub08,test,3,spontaneous,2,104.0,0,45,27.266458333333333,3131.0,48.88703840509546
sub08,test,3,spontaneous,2,104.0,0,46,27.869458333333334,168.0,27.128244269857376
sub08,test,3,spontaneous,2,104.0,0,47,28.427333333333333,3650.0,55.68574276599287
sub08,test,3,spontaneous,2,104.0,0,48,29.030145833333332,5.0,-0.045476277507206474
sub08,test,3,spontaneous,2,104.0,0,49,29.578479166666668,3288.0,52.741233828301226
sub08,test,4,cued,2,116.0,18,0,0.37252083333333336,13.0,2.486883227090007
sub08,test,4,cued,2,116.0,18,1,0.7179166666666666,2729.0,53.09125629538832
sub08,test,4,cued,2,116.0,18,2,1.2344166666666667,231.0,27.080571832379782
sub08,test,4,cued,2,116.0,18,3,1.7210208333333334,10191.0,63.65275585474372
sub08,test,4,cued,2,116.0,18,4,2.267729166666667,258.0,29.456966009912886
sub08,test,4,cued,2,116.0,18,5,2.7713125,8649.0,62.61014279252915
sub08,test,4,cued,2,116.0,18,6,3.287729166666667,208.0,27.747672921167172
sub08,test,4,cued,2,116.0,18,7,3.7779583333333333,6592.0,58.7825321376675
sub08,test,4,cued,2,116.0,18,8,4.33225,202.0,29.211855778283137
sub08,test,4,cued,2,116.0,18,9,4.835458333333333,9566.0,63.59518876571684
sub08,test,4,cued,2,116.0,18,10,5.358833333333333,330.0,33.40670732745654
sub08,test,4,cued,2,116.0,18,11,5.866416666666667,5916.0,59.23578253042956
sub08,test,4,cued,2,116.0,18,12,6.3895625,217.0,29.676568351885116
sub08,test,4,cued,2,116.0,18,13,6.888166666666667,5935.0,58.4429442132275
sub08,test,4,cued,2,116.0,18,14,7.417208333333333,187.0,28.74685516590629
sub08,test,4,cued,2,116.0,18,15,7.9419375,4136.0,55.20487087252266
sub08,test,4,cued,2,116.0,18,16,8.4785,252.0,30.809357354607275
sub08,test,4,cued,2,116.0,18,17,8.970083333333333,6939.0,59.207760860427314
sub08,test,4,cued,2,116.0,18,18,9.471854166666667,203.0,29.340763661442125
sub08,test,4,cued,2,116.0,18,19,9.9944375,6008.0,59.42837878598007
sub08,test,4,cued,2,116.0,18,20,10.527333333333333,239.0,28.061352039075025
sub08,test,4,cued,2,116.0,18,21,11.035875,2979.0,52.44196418598566
sub08,test,4,cued,2,116.0,18,22,11.587125,129.0,23.660037671789652
sub08,test,4,cued,2,116.0,18,23,12.063,6394.0,59.985483210353756
sub08,test,4,cued,2,116.0,18,24,12.598270833333334,1456.0,43.12587459098594
sub08,test,4,cued,2,116.0,18,25,13.109583333333333,3567.0,48.48667133884084
sub08,test,4,cued,2,116.0,18,26,13.6310625,1624.0,46.41821602586806
sub08,test,4,cued,2,116.0,18,27,14.129833333333334,4059.0,55.198233559553174
sub08,test,4,cued,2,116.0,18,28,14.678625,274.0,31.735781629493125
sub08,test,4,cued,2,116.0,18,29,15.173770833333334,7247.0,60.9922862073561
sub08,test,4,cued,2,116.0,18,30,15.701916666666667,247.0,31.59573458979076
sub08,test,4,cued,2,116.0,18,31,16.170166666666667,13412.0,66.40626279714041
sub08,test,4,cued,2,116.0,18,32,16.747770833333334,127.0,21.76766303351315
sub08,test,4,cued,2,116.0,18,33,17.26575,8941.0,63.168738352177094
sub08,test,4,cued,2,116.0,18,34,17.832083333333333,178.0,24.035494540323178
sub08,test,4,cued,2,116.0,18,35,18.279354166666668,4983.0,58.12554612582471
sub08,test,4,cued,2,116.0,18,36,18.780604166666667,3952.0,54.551804069670354
sub08,test,4,cued,2,116.0,18,37,19.3371875,128.0,24.462264017781628
sub08,test,4,cued,2,116.0,18,38,19.823541666666667,10309.0,64.14589964727108
sub08,test,4,cued,2,116.0,18,39,20.3626875,193.0,27.302959784687083
sub08,test,4,cued,2,116.0,18,40,20.861416666666667,728.0,37.445188205599685
sub08,test,4,cued,2,116.0,18,41,21.378854166666667,6549.0,59.40661165823223
sub08,test,4,cued,2,116.0,18,42,21.891458333333333,1630.0,46.910790351433896
sub08,test,4,cued,2,116.0,18,43,22.433145833333334,287.0,31.08051494730607
sub08,test,4,cued,2,116.0,18,44,22.941770833333333,9376.0,63.78672770078124
sub08,test,4,cued,2,116.0,18,45,23.441020833333333,2137.0,48.15743348701871
sub08,test,4,cued,2,116.0,18,46,23.962375,1661.0,46.86558617536738
sub08,test,4,cued,2,116.0,18,47,24.5055625,3819.0,47.684982925219956
sub08,test,4,cued,2,116.0,18,48,25.024645833333334,224.0,28.122196020182383
sub08,test,4,cued,2,116.0,18,49,25.511229166666666,1597.0,46.953079336773214
sub08,test,4,cued,2,116.0,18,50,26.025583333333334,5206.0,53.429857934922104
sub08,test,4,cued,2,116.0,18,51,26.57283333333333,259.0,31.419272695777515
sub08,test,4,cued,2,116.0,18,52,27.07004166666667,1887.0,48.523988226957464
sub08,test,4,cued,2,116.0,18,53,27.569270833333334,4918.0,58.14329702783765
sub08,test,4,cued,2,116.0,18,54,28.0968125,277.0,32.11709047022937
sub08,test,4,cued,2,116.0,18,55,28.607125,201.0,23.476430174327984
sub08,test,4,cued,2,116.0,18,56,29.132166666666667,4466.0,57.20700124451808
sub08,test,5,cued,2,104.0,16,0,0.7179375,4753.0,51.86520088477054
sub08,test,5,cued,2,104.0,16,1,1.3236458333333334,225.0,30.089294342052955
sub08,test,5,cued,2,104.0,16,2,1.9066666666666667,5865.0,58.98427904136027
sub08,test,5,cued,2,104.0,16,3,2.5155833333333333,333.0,34.345737827234025
sub08,test,5,cued,2,104.0,16,4,3.0957083333333335,6377.0,59.94092273544602
sub08,test,5,cued,2,104.0,16,5,3.6359166666666667,350.0,34.765526807492094
sub08,test,5,cued,2,104.0,16,6,4.199291666666666,7036.0,60.102094818638506
sub08,test,5,cued,2,104.0,16,7,4.7876875,127.0,21.46803940330087
sub08,test,5,cued,2,104.0,16,8,5.375145833333334,4458.0,54.10060074418353
sub08,test,5,cued,2,104.0,16,9,5.961854166666667,58.0,15.070590094640487
sub08,test,5,cued,2,104.0,16,10,6.548041666666666,4728.0,54.78954973473538
sub08,test,5,cued,2,104.0,16,11,7.099958333333333,174.0,24.629332561783745
sub08,test,5,cued,2,104.0,16,12,7.676166666666667,1644.0,46.73815259801571
sub08,test,5,cued,2,104.0,16,13,8.253708333333334,330.0,33.040425443124114
sub08,test,5,cued,2,104.0,16,14,8.8429375,7597.0,60.275790534937485
sub08,test,5,cued,2,104.0,16,15,9.445958333333333,380.0,34.03048037348223
sub08,test,5,cued,2,104.0,16,16,10.015583333333334,2195.0,46.35830559383103
sub08,test,5,cued,2,104.0,16,17,10.591041666666667,303.0,32.8781370022456
sub08,test,5,cued,2,104.0,16,18,11.153333333333334,6126.0,59.3389787619964
sub08,test,5,cued,2,104.0,16,19,11.737270833333334,478.0,37.115400463949584
sub08,test,5,cued,2,104.0,16,20,12.295916666666667,2371.0,42.793916211472656
sub08,test,5,cued,2,104.0,16,21,12.879708333333333,387.0,35.314304819911655
sub08,test,5,cued,2,104.0,16,22,13.452791666666666,7797.0,61.34091556238086
sub08,test,5,cued,2,104.0,16,23,14.067333333333334,473.0,37.30310120744763
sub08,test,5,cued,2,104.0,16,24,14.6215,6941.0,61.173817290272545
sub08,test,5,cued,2,104.0,16,25,15.214083333333333,438.0,35.957170024818026
sub08,test,5,cued,2,104.0,16,26,15.768520833333334,6734.0,52.81659948214098
sub08,test,5,cued,2,104.0,16,27,16.357354166666667,363.0,33.24560375426314
sub08,test,5,cued,2,104.0,16,28,16.9141875,1378.0,42.23569827761501
sub08,test,5,cued,2,104.0,16,29,17.509333333333334,1458.0,47.43090292964525
sub08,test,5,cued,2,104.0,16,30,18.654875,390.0,31.780065708141166
sub08,test,5,cued,2,104.0,16,31,19.226625,9942.0,61.6357224675767
sub08,test,5,cued,2,104.0,16,32,19.805541666666667,186.0,27.797147077916136
sub08,test,5,cued,2,104.0,16,33,20.369729166666666,390.0,33.79100083441585
sub08,test,5,cued,2,104.0,16,34,20.924895833333334,3492.0,51.78251058827997
sub08,test,5,cued,2,104.0,16,35,21.510541666666665,493.0,37.17828955064319
sub08,test,5,cued,2,104.0,16,36,22.122354166666668,1321.0,36.03233788487298
sub08,test,5,cued,2,104.0,16,37,22.691416666666665,2286.0,47.415336606856386
sub08,test,5,cued,2,104.0,16,38,23.29714583333333,403.0,35.74628976244868
sub08,test,5,cued,2,104.0,16,39,23.85175,368.0,35.4659903721995
sub08,test,5,cued,2,104.0,16,40,24.413916666666665,8886.0,64.5958279128138
sub08,test,5,cued,2,104.0,16,41,24.991666666666667,298.0,31.86072226397158
sub08,test,5,cued,2,104.0,16,42,25.5581875,298.0,33.432405991014214
sub08,test,5,cued,2,104.0,16,43,26.148770833333334,11176.0,63.3424531993701
sub08,test,5,cued,2,104.0,16,44,26.745729166666667,126.0,19.71440147387987
sub08,test,5,cued,2,104.0,16,45,27.2886875,307.0,28.112514171296233
sub08,test,5,cued,2,104.0,16,46,27.836541666666665,8605.0,59.885286391821715
sub08,test,5,cued,2,104.0,16,47,28.481666666666666,128.0,26.600969864818694
sub08,test,5,cued,2,104.0,16,48,29.061854166666667,295.0,31.05233576957461
sub08,test,5,cued,2,104.0,16,49,29.600958333333335,9971.0,61.5233375963666
sub08,test,6,spontaneous,2,112.0,0,0,0.6974166666666667,4307.0,53.03023268557597
sub08,test,6,spontaneous,2,112.0,0,1,1.2636041666666666,299.0,32.55644645901689
sub08,test,6,spontaneous,2,112.0,0,2,1.7643125,5364.0,57.0073878286997
sub08,test,6,spontaneous,2,112.0,0,3,2.3692291666666665,249.0,31.123002760207157
sub08,test,6,spontaneous,2,112.0,0,4,2.868895833333333,4955.0,56.63625159306476
sub08,test,6,spontaneous,2,112.0,0,5,3.4330833333333333,302.0,32.99904348780689
sub08,test,6,spontaneous,2,112.0,0,6,3.9361041666666665,2990.0,50.24456827229961
sub08,test,6,spontaneous,2,112.0,0,7,4.469229166666667,214.0,29.07322516010783
sub08,test,6,spontaneous,2,112.0,0,8,4.9426875,1161.0,37.442383668314385
sub08,test,6,spontaneous,2,112.0,0,9,5.5069791666666665,376.0,34.59379188124843
sub08,test,6,spontaneous,2,112.0,0,10,6.0404375,4220.0,53.10995785533238
sub08,test,6,spontaneous,2,112.0,0,11,6.5923541666666665,298.0,33.09895163497942
sub08,test,6,spontaneous,2,112.0,0,12,7.143958333333333,1556.0,41.27880168609288
sub08,test,6,spontaneous,2,112.0,0,13,7.6801458333333334,288.0,31.79011699048361
sub08,test,6,spontaneous,2,112.0,0,14,8.205395833333334,5417.0,57.080840124497065
sub08,test,6,spontaneous,2,112.0,0,15,8.778583333333334,207.0,29.272127643783232
sub08,test,6,spontaneous,2,112.0,0,16,9.278229166666666,3456.0,53.087257590219174
sub08,test,6,spontaneous,2,112.0,0,17,9.7994375,239.0,30.05744590568691
sub08,test,6,spontaneous,2,112.0,0,18,10.369479166666666,1811.0,46.56441383523336
sub08,test,6,spontaneous,2,112.0,0,19,10.943333333333333,468.0,38.010827017603674
sub08,test,6,spontaneous,2,112.0,0,20,11.432354166666666,6151.0,60.08032092223321
sub08,test,6,spontaneous,2,112.0,0,21,11.966979166666667,486.0,36.56801948619056
sub08,test,6,spontaneous,2,112.0,0,22,12.488791666666666,8575.0,61.877447512409915
sub08,test,6,spontaneous,2,112.0,0,23,13.056666666666667,134.0,24.043846565774682
sub08,test,6,spontaneous,2,112.0,0,24,13.556854166666668,407.0,36.33158896435085
sub08,test,6,spontaneous,2,112.0,0,25,14.0795,7299.0,56.247095763276846
sub08,test,6,spontaneous,2,112.0,0,26,14.649375,442.0,37.46077732480324
sub08,test,6,spontaneous,2,112.0,0,27,15.193604166666667,300.0,33.220666041935615
sub08,test,6,spontaneous,2,112.0,0,28,15.712958333333333,7868.0,58.755950579102
sub08,test,6,spontaneous,2,112.0,0,29,16.259875,319.0,33.23394635175055
sub08,test,6,spontaneous,2,112.0,0,30,16.793625,415.0,35.427440150385806
sub08,test,6,spontaneous,2,112.0,0,31,17.29939583333333,4982.0,57.404011672677896
sub08,test,6,spontaneous,2,112.0,0,32,17.833833333333335,396.0,35.83284833737735
sub08,test,6,spontaneous,2,112.0,0,33,18.371458333333333,380.0,36.39982451605309
sub08,test,6,spontaneous,2,112.0,0,34,18.924708333333335,5062.0,51.13421544543756
sub08,test,6,spontaneous,2,112.0,0,35,19.484625,367.0,30.766715372655273
sub08,test,6,spontaneous,2,112.0,0,36,20.016729166666668,146.0,25.89606005617396
sub08,test,6,spontaneous,2,112.0,0,37,20.555979166666667,13065.0,65.61847778443897
sub08,test,6,spontaneous,2,112.0,0,38,21.084416666666666,308.0,33.53192284355063
sub08,test,6,spontaneous,2,112.0,0,39,21.596333333333334,387.0,34.55420151805132
sub08,test,6,spontaneous,2,112.0,0,40,22.1375625,8159.0,61.78317062603622
sub08,test,6,spontaneous,2,112.0,0,41,22.68872916666667,337.0,33.8910366851274
sub08,test,6,spontaneous,2,112.0,0,42,23.215541666666667,412.0,35.06747648651205
sub08,test,6,spontaneous,2,112.0,0,43,23.714625,3452.0,53.576421340058715
sub08,test,6,spontaneous,2,112.0,0,44,24.249208333333332,160.0,26.841993219652718
sub08,test,6,spontaneous,2,112.0,0,45,24.838958333333334,272.0,34.05009531346993
sub08,test,6,spontaneous,2,112.0,0,46,25.331770833333334,8082.0,62.405254515655066
sub08,test,6,spontaneous,2,112.0,0,47,25.894666666666666,418.0,34.42569693378677
sub08,test,6,spontaneous,2,112.0,0,48,26.44925,294.0,32.77835151625519
sub08,test,6,spontaneous,2,112.0,0,49,26.975666666666665,13990.0,64.88968219565612
sub08,test,6,spontaneous,2,112.0,0,50,27.5096875,405.0,33.73732430564506
sub08,test,6,spontaneous,2,112.0,0,51,28.040375,365.0,34.98412509110179
sub08,test,6,spontaneous,2,112.0,0,52,28.539354166666666,14083.0,64.00897182920065
sub08,test,6,spontaneous,2,112.0,0,53,29.1266875,546.0,38.53766001638015
sub08,test,7,spontaneous,3,108.0,0,0,0.3729166666666667,797.0,37.569355384693885
sub08,test,7,spontaneous,3,108.0,0,1,1.2669166666666667,9226.0,64.18175603772896
sub08,test,7,spontaneous,3,108.0,0,2,1.8615208333333333,265.0,29.97807015675047
sub08,test,7,spontaneous,3,108.0,0,3,2.404541666666667,51.0,15.580582417513053
sub08,test,7,spontaneous,3,108.0,0,4,2.943375,9686.0,64.52891467113272
sub08,test,7,spontaneous,3,108.0,0,5,3.5014791666666665,285.0,32.653682098621125
sub08,test,7,spontaneous,3,108.0,0,6,4.0640833333333335,184.0,26.959611640898427
sub08,test,7,spontaneous,3,108.0,0,7,4.6226666666666665,1541.0,36.412608081930706
sub08,test,7,spontaneous,3,108.0,0,8,5.201979166666667,224.0,29.713367431340973
sub08,test,7,spontaneous,3,108.0,0,9,5.780270833333334,119.0,21.116871511719104
sub08,test,7,spontaneous,3,108.0,0,10,6.300666666666666,8014.0,63.200054932061
sub08,test,7,spontaneous,3,108.0,0,11,6.8755,328.0,33.428679881345374
sub08,test,7,spontaneous,3,108.0,0,12,7.410270833333334,185.0,25.780842101283508
