subject,phase,trial,click_idx,click_time_s,matched_tap_time_s,matched_tap_idx,asynchrony_s,rms_db,asynchrony_ms,missed_beat,accented,condition,meter,bpm,switch_time,low_confidence_trial
sub08,test,1,0,0.21879166666666666,,,,,,True,,cued,2,116.0,12,False
sub08,test,1,1,0.7349166666666667,0.6873541666666667,0.0,-0.04756249999999995,37.310857810769974,-47.56249999999995,False,0.0,cued,2,116.0,12,False
sub08,test,1,2,1.2521666666666667,1.2087083333333333,1.0,-0.04345833333333338,29.986165009569113,-43.45833333333338,False,0.0,cued,2,116.0,12,False
sub08,test,1,3,1.7694166666666666,1.6927083333333333,2.0,-0.07670833333333338,59.55698999968647,-76.70833333333337,False,1.0,cued,2,116.0,12,False
sub08,test,1,4,2.2866666666666666,2.287,3.0,0.0003333333333332966,28.527848686805477,0.3333333333332966,False,0.0,cued,2,116.0,12,False
sub08,test,1,5,2.803916666666667,2.7835625,4.0,-0.020354166666666895,41.40921129848728,-20.354166666666895,False,0.0,cued,2,116.0,12,False
sub08,test,1,6,3.3211666666666666,,,,,,True,,cued,2,116.0,12,False
sub08,test,1,7,3.838416666666667,3.7962708333333333,5.0,-0.04214583333333355,48.908972712484335,-42.14583333333355,False,1.0,cued,2,116.0,12,False
sub08,test,1,8,4.355666666666667,,,,,,True,,cued,2,116.0,12,False
sub08,test,1,9,4.872916666666667,4.818770833333334,6.0,-0.054145833333333115,48.603335720855405,-54.145833333333115,False,1.0,cued,2,116.0,12,False
sub08,test,1,10,5.3901666666666666,,,,,,True,,cued,2,116.0,12,False
sub08,test,1,11,5.907416666666666,5.8614375,7.0,-0.04597916666666624,54.106730569683705,-45.97916666666624,False,1.0,cued,2,116.0,12,False
sub08,test,1,12,6.424666666666667,6.4054166666666665,8.0,-0.019250000000000433,13.188600861829014,-19.250000000000433,False,0.0,cued,2,116.0,12,False
sub08,test,1,13,6.943041666666667,6.9314375,9.0,-0.011604166666666416,36.845384879080335,-11.604166666666416,False,0.0,cued,2,116.0,12,False
sub08,test,1,14,7.4591666666666665,,,,,,True,,cued,2,116.0,12,False
sub08,test,1,15,7.976416666666666,7.930083333333333,10.0,-0.046333333333333115,56.81459063229688,-46.333333333333115,False,1.0,cued,2,116.0,12,False
sub08,test,1,16,8.493666666666666,8.462708333333333,11.0,-0.030958333333332533,28.070099758913976,-30.958333333332533,False,0.0,cued,2,116.0,12,False
sub08,test,1,17,9.010916666666667,8.968041666666666,12.0,-0.04287500000000044,60.51055383232183,-42.87500000000044,False,1.0,cued,2,116.0,12,False
sub08,test,1,18,9.528166666666667,9.482666666666667,13.0,-0.04550000000000054,29.83302963915234,-45.50000000000054,False,0.0,cued,2,116.0,12,False
sub08,test,1,19,10.0465625,10.029666666666667,14.0,-0.016895833333332888,59.38454410008117,-16.895833333332888,False,1.0,cued,2,116.0,12,False
sub08,test,1,20,10.562666666666667,10.555208333333333,15.0,-0.007458333333334011,39.440351237931594,-7.458333333334011,False,0.0,cued,2,116.0,12,False
sub08,test,1,21,11.0810625,11.043645833333333,16.0,-0.0374166666666671,49.77590760069362,-37.4166666666671,False,1.0,cued,2,116.0,12,False
sub08,test,1,22,11.597166666666666,11.5590625,17.0,-0.03810416666666683,35.130446582624856,-38.10416666666683,False,0.0,cued,2,116.0,12,False
sub08,test,1,23,12.114416666666667,12.0679375,18.0,-0.04647916666666774,59.41785810766188,-46.47916666666774,False,1.0,cued,2,116.0,12,False
sub08,test,1,24,12.631666666666666,12.6901875,19.0,0.058520833333334465,39.91655910466443,58.520833333334465,False,0.0,cued,2,116.0,12,False
sub08,test,1,25,13.148916666666667,13.0675625,20.0,-0.08135416666666728,37.48851778968517,-81.35416666666728,False,0.0,cued,2,116.0,12,False
sub08,test,1,26,13.667291666666667,13.604270833333333,21.0,-0.06302083333333464,62.97518262081057,-63.020833333334636,False,1.0,cued,2,116.0,12,False
sub08,test,1,27,14.183416666666666,14.161416666666666,22.0,-0.02200000000000024,49.7515486707003,-22.00000000000024,False,1.0,cued,2,116.0,12,False
sub08,test,1,28,14.701791666666667,14.699604166666667,23.0,-0.002187499999999787,38.1051889059209,-2.187499999999787,False,0.0,cued,2,116.0,12,False
sub08,test,1,29,15.217916666666667,15.178354166666667,24.0,-0.03956250000000061,60.58308869151044,-39.56250000000061,False,1.0,cued,2,116.0,12,False
sub08,test,1,30,15.735166666666666,15.736166666666668,25.0,0.0010000000000012221,33.888241028793125,1.0000000000012221,False,0.0,cued,2,116.0,12,False
sub08,test,1,31,16.252416666666665,16.202041666666666,26.0,-0.05037499999999895,49.240618186936096,-50.37499999999895,False,1.0,cued,2,116.0,12,False
sub08,test,1,32,16.769666666666666,16.701375,27.0,-0.06829166666666708,54.98704940199342,-68.29166666666708,False,1.0,cued,2,116.0,12,False
sub08,test,1,33,17.286916666666666,17.2175625,28.0,-0.06935416666666683,42.351187881272956,-69.35416666666683,False,0.0,cued,2,116.0,12,False
sub08,test,1,34,17.804166666666667,17.741833333333332,29.0,-0.062333333333334906,43.50772205083339,-62.333333333334906,False,1.0,cued,2,116.0,12,False
sub08,test,1,35,18.321416666666668,18.281791666666667,30.0,-0.03962500000000091,63.20473293093418,-39.62500000000091,False,1.0,cued,2,116.0,12,False
sub08,test,1,36,18.838666666666665,18.830583333333333,31.0,-0.008083333333331666,39.02648607045873,-8.083333333331666,False,0.0,cued,2,116.0,12,False
sub08,test,1,37,19.355916666666666,19.326541666666667,32.0,-0.029374999999998153,51.474358566229725,-29.374999999998153,False,1.0,cued,2,116.0,12,False
sub08,test,1,38,19.873166666666666,19.804916666666667,33.0,-0.06824999999999903,62.032306160190046,-68.24999999999903,False,1.0,cued,2,116.0,12,False
sub08,test,1,39,20.390416666666667,20.362666666666666,34.0,-0.02775000000000105,34.02954553499141,-27.75000000000105,False,0.0,cued,2,116.0,12,False
sub08,test,1,40,20.9088125,20.877708333333334,35.0,-0.031104166666665378,33.487417507765215,-31.104166666665378,False,0.0,cued,2,116.0,12,False
sub08,test,1,41,21.424916666666668,21.384875,36.0,-0.0400416666666672,61.14954460994057,-40.0416666666672,False,1.0,cued,2,116.0,12,False
sub08,test,1,42,21.942166666666665,21.926875,37.0,-0.01529166666666626,38.60007500883271,-15.29166666666626,False,0.0,cued,2,116.0,12,False
sub08,test,1,43,22.459416666666666,22.448,38.0,-0.01141666666666552,30.242746721157182,-11.41666666666552,False,0.0,cued,2,116.0,12,False
sub08,test,1,44,22.976666666666667,22.930416666666666,39.0,-0.04625000000000057,61.67051390968608,-46.25000000000057,False,1.0,cued,2,116.0,12,False
sub08,test,1,45,23.493916666666667,23.467479166666667,40.0,-0.026437500000000114,37.25256533408925,-26.437500000000114,False,0.0,cued,2,116.0,12,False
sub08,test,1,46,24.011166666666668,23.97052083333333,41.0,-0.04064583333333616,43.28425349773151,-40.64583333333616,False,1.0,cued,2,116.0,12,False
sub08,test,1,47,24.528416666666665,24.4735625,42.0,-0.054854166666665094,63.46087450630173,-54.854166666665094,False,1.0,cued,2,116.0,12,False
sub08,test,1,48,25.045666666666666,25.016270833333333,43.0,-0.029395833333332178,36.71444963163306,-29.395833333332178,False,0.0,cued,2,116.0,12,False
sub08,test,1,49,25.562916666666666,25.522604166666667,44.0,-0.04031249999999886,39.635604910100184,-40.31249999999886,False,0.0,cued,2,116.0,12,False
sub08,test,1,50,26.080166666666667,26.022104166666665,45.0,-0.058062500000001904,61.89512441551506,-58.062500000001904,False,1.0,cued,2,116.0,12,False
sub08,test,1,51,26.597416666666668,26.561916666666665,46.0,-0.03550000000000253,44.81471950750941,-35.50000000000253,False,1.0,cued,2,116.0,12,False
sub08,test,1,52,27.11466666666667,27.071020833333332,47.0,-0.04364583333333627,34.870893515045616,-43.64583333333627,False,0.0,cued,2,116.0,12,False
sub08,test,1,53,27.631916666666665,27.58375,48.0,-0.04816666666666691,58.19497173254061,-48.16666666666691,False,1.0,cued,2,116.0,12,False
sub08,test,1,54,28.149166666666666,28.155666666666665,49.0,0.006499999999999062,36.11855944599369,6.499999999999062,False,0.0,cued,2,116.0,12,False
sub08,test,1,55,28.666416666666667,28.623916666666666,50.0,-0.042500000000000426,28.602539682822147,-42.500000000000426,False,0.0,cued,2,116.0,12,False
sub08,test,1,56,29.183666666666667,29.133875,51.0,-0.04979166666666757,65.07416254298738,-49.79166666666757,False,1.0,cued,2,116.0,12,False
sub08,test,2,0,0.22264583333333332,,,,,,True,,cued,3,112.0,12,False
sub08,test,2,1,0.7572291666666666,0.70475,0.0,-0.05247916666666663,26.08694625725219,-52.47916666666663,False,0.0,cued,3,112.0,12,False
sub08,test,2,2,1.2929375,1.2305208333333333,1.0,-0.06241666666666679,53.3663630242279,-62.416666666666785,False,1.0,cued,3,112.0,12,False
