comparison,parameter,cued_mean,spontaneous_mean,diff_mean,hdi_94_lo,hdi_94_hi,credible,2_mean,3_mean
cued - spontaneous,tau,28.981991595235353,26.289275518164125,2.6927160770712266,-1.305563342974068,6.9956228494625705,False,,
cued - spontaneous,s,0.16404513426121162,0.16324315428536426,0.0008019799758473778,-0.058905339151470865,0.060042900313064806,False,,
cued - spontaneous,sigma_sw,0.39738649119800556,0.423635949748487,-0.0262494585504814,-0.282157866587356,0.2279282458709448,False,,
cued - spontaneous,sigma_0,0.8584847004447056,0.944166111937507,-0.0856814114928014,-0.17953152290244778,0.013667626734046423,False,,
2 - 3,tau,,,-6.444439734680154,-10.692998817747654,-2.390689275862915,True,24.420564666200903,30.86500440088106
2 - 3,s,,,0.00251097952448798,-0.05475308392942947,0.061915587510105397,False,0.1649230015879735,0.16241202206348548
2 - 3,sigma_sw,,,0.02387497690942495,-0.23997632025117077,0.2736025548816424,False,0.4229666928686222,0.39909171595919735
2 - 3,sigma_0,,,-0.04932849072672861,-0.14473986242935466,0.05121248685282365,False,0.8773107993687936,0.926639290095522
