subject,phase,trial,condition,meter,bpm,switch_time,click_idx,click_time_s
sub08,test,1,cued,2,116.0,12,41,21.424916666666668
sub08,test,1,cued,2,116.0,12,42,21.943291666666667
sub08,test,1,cued,2,116.0,12,43,22.459416666666666
sub08,test,1,cued,2,116.0,12,44,22.976666666666667
sub08,test,1,cued,2,116.0,12,45,23.493916666666667
sub08,test,1,cued,2,116.0,12,46,24.011166666666668
sub08,test,1,cued,2,116.0,12,47,24.528416666666665
sub08,test,1,cued,2,116.0,12,48,25.045666666666666
sub08,test,1,cued,2,116.0,12,49,25.5640625
sub08,test,1,cued,2,116.0,12,50,26.080166666666667
sub08,test,1,cued,2,116.0,12,51,26.597416666666668
sub08,test,1,cued,2,116.0,12,52,27.11466666666667
sub08,test,1,cued,2,116.0,12,53,27.631916666666665
sub08,test,1,cued,2,116.0,12,54,28.149166666666666
sub08,test,1,cued,2,116.0,12,55,28.666416666666667
sub08,test,1,cued,2,116.0,12,56,29.183666666666667
sub08,test,2,cued,3,112.0,12,0,0.22264583333333332
sub08,test,2,cued,3,112.0,12,1,0.7572291666666666
sub08,test,2,cued,3,112.0,12,2,1.2929375
sub08,test,2,cued,3,112.0,12,3,1.8286458333333333
sub08,test,2,cued,3,112.0,12,4,2.3643541666666668
sub08,test,2,cued,3,112.0,12,5,2.9000625
sub08,test,2,cued,3,112.0,12,6,3.435770833333333
sub08,test,2,cued,3,112.0,12,7,3.9714791666666667
sub08,test,2,cued,3,112.0,12,8,4.5071875
sub08,test,2,cued,3,112.0,12,9,5.044041666666667
sub08,test,2,cued,3,112.0,12,10,5.578604166666667
sub08,test,2,cued,3,112.0,12,11,6.1143125
sub08,test,2,cued,3,112.0,12,12,6.6500208333333335
sub08,test,2,cued,3,112.0,12,13,7.1857291666666665
sub08,test,2,cued,3,112.0,12,14,7.7214375
sub08,test,2,cued,3,112.0,12,15,8.257145833333333
sub08,test,2,cued,3,112.0,12,16,8.792854166666666
sub08,test,2,cued,3,112.0,12,17,9.329708333333333
sub08,test,2,cued,3,112.0,12,18,9.864270833333334
sub08,test,2,cued,3,112.0,12,19,10.399979166666666
sub08,test,2,cued,3,112.0,12,20,10.9356875
sub08,test,2,cued,3,112.0,12,21,11.471395833333334
sub08,test,2,cued,3,112.0,12,22,12.007104166666666
sub08,test,2,cued,3,112.0,12,23,12.5428125
sub08,test,2,cued,3,112.0,12,24,13.079666666666666
sub08,test,2,cued,3,112.0,12,25,13.614229166666666
sub08,test,2,cued,3,112.0,12,26,14.1499375
sub08,test,2,cued,3,112.0,12,27,14.685645833333334
sub08,test,2,cued,3,112.0,12,28,15.221354166666666
sub08,test,2,cued,3,112.0,12,29,15.7570625
sub08,test,2,cued,3,112.0,12,30,16.292770833333332
sub08,test,2,cued,3,112.0,12,31,16.828479166666668
sub08,test,2,cued,3,112.0,12,32,17.3641875
sub08,test,2,cued,3,112.0,12,33,17.899895833333332
sub08,test,2,cued,3,112.0,12,34,18.435604166666668
sub08,test,2,cued,3,112.0,12,35,18.9713125
sub08,test,2,cued,3,112.0,12,36,19.507020833333332
sub08,test,2,cued,3,112.0,12,37,20.042729166666668
sub08,test,2,cued,3,112.0,12,38,20.5784375
sub08,test,2,cued,3,112.0,12,39,21.114145833333332
sub08,test,2,cued,3,112.0,12,40,21.649854166666668
sub08,test,2,cued,3,112.0,12,41,22.1855625
sub08,test,2,cued,3,112.0,12,42,22.72127083333333
sub08,test,2,cued,3,112.0,12,43,23.256979166666667
sub08,test,2,cued,3,112.0,12,44,23.7926875
sub08,test,2,cued,3,112.0,12,45,24.32839583333333
sub08,test,2,cued,3,112.0,12,46,24.864104166666667
sub08,test,2,cued,3,112.0,12,47,25.3998125
sub08,test,2,cued,3,112.0,12,48,25.93552083333333
sub08,test,2,cued,3,112.0,12,49,26.471229166666667
sub08,test,2,cued,3,112.0,12,50,27.0069375
sub08,test,2,cued,3,112.0,12,51,27.542645833333335
sub08,test,2,cued,3,112.0,12,52,28.078354166666667
sub08,test,2,cued,3,112.0,12,53,28.6140625
sub08,test,2,cued,3,112.0,12,54,29.149770833333335
sub08,test,2,cued,3,112.0,12,55,29.685479166666667
sub08,test,3,spontaneous,2,104.0,0,0,0.21866666666666668
sub08,test,3,spontaneous,2,104.0,0,1,0.7944375
sub08,test,3,spontaneous,2,104.0,0,2,1.3713541666666667
sub08,test,3,spontaneous,2,104.0,0,3,1.9482708333333334
sub08,test,3,spontaneous,2,104.0,0,4,2.5251875
sub08,test,3,spontaneous,2,104.0,0,5,3.102104166666667
sub08,test,3,spontaneous,2,104.0,0,6,3.6790208333333334
sub08,test,3,spontaneous,2,104.0,0,7,4.2559375
sub08,test,3,spontaneous,2,104.0,0,8,4.8328541666666665
sub08,test,3,spontaneous,2,104.0,0,9,5.409770833333333
sub08,test,3,spontaneous,2,104.0,0,10,5.9866875
sub08,test,3,spontaneous,2,104.0,0,11,6.563604166666667
sub08,test,3,spontaneous,2,104.0,0,12,7.140520833333333
sub08,test,3,spontaneous,2,104.0,0,13,7.7174375
sub08,test,3,spontaneous,2,104.0,0,14,8.294354166666666
sub08,test,3,spontaneous,2,104.0,0,15,8.871270833333334
sub08,test,3,spontaneous,2,104.0,0,16,9.4481875
sub08,test,3,spontaneous,2,104.0,0,17,10.025104166666667
sub08,test,3,spontaneous,2,104.0,0,18,10.602020833333333
sub08,test,3,spontaneous,2,104.0,0,19,11.1789375
sub08,test,3,spontaneous,2,104.0,0,20,11.755854166666667
sub08,test,3,spontaneous,2,104.0,0,21,12.332770833333333
sub08,test,3,spontaneous,2,104.0,0,22,12.9096875
sub08,test,3,spontaneous,2,104.0,0,23,13.486604166666666
sub08,test,3,spontaneous,2,104.0,0,24,14.063520833333333
sub08,test,3,spontaneous,2,104.0,0,25,14.6404375
sub08,test,3,spontaneous,2,104.0,0,26,15.217354166666667
sub08,test,3,spontaneous,2,104.0,0,27,15.795416666666666
sub08,test,3,spontaneous,2,104.0,0,28,16.3711875
sub08,test,3,spontaneous,2,104.0,0,29,16.948104166666667
sub08,test,3,spontaneous,2,104.0,0,30,17.525020833333333
sub08,test,3,spontaneous,2,104.0,0,31,18.1019375
sub08,test,3,spontaneous,2,104.0,0,32,18.678854166666667
sub08,test,3,spontaneous,2,104.0,0,33,19.255770833333333
sub08,test,3,spontaneous,2,104.0,0,34,19.8326875
sub08,test,3,spontaneous,2,104.0,0,35,20.409604166666668
sub08,test,3,spontaneous,2,104.0,0,36,20.986520833333334
sub08,test,3,spontaneous,2,104.0,0,37,21.5634375
sub08,test,3,spontaneous,2,104.0,0,38,22.141479166666667
sub08,test,3,spontaneous,2,104.0,0,39,22.717270833333334
sub08,test,3,spontaneous,2,104.0,0,40,23.2941875
sub08,test,3,spontaneous,2,104.0,0,41,23.871104166666665
sub08,test,3,spontaneous,2,104.0,0,42,24.448020833333334
sub08,test,3,spontaneous,2,104.0,0,43,25.0249375
sub08,test,3,spontaneous,2,104.0,0,44,25.601854166666666
sub08,test,3,spontaneous,2,104.0,0,45,26.178770833333335
sub08,test,3,spontaneous,2,104.0,0,46,26.7556875
sub08,test,3,spontaneous,2,104.0,0,47,27.332604166666666
sub08,test,3,spontaneous,2,104.0,0,48,27.909520833333332
sub08,test,3,spontaneous,2,104.0,0,49,28.4864375
sub08,test,3,spontaneous,2,104.0,0,50,29.063354166666667
sub08,test,3,spontaneous,2,104.0,0,51,29.640270833333332
sub08,test,4,cued,2,116.0,18,0,0.21866666666666668
sub08,test,4,cued,2,116.0,18,1,0.7347708333333334
sub08,test,4,cued,2,116.0,18,2,1.2520208333333334
sub08,test,4,cued,2,116.0,18,3,1.7692708333333333
sub08,test,4,cued,2,116.0,18,4,2.2865208333333333
sub08,test,4,cued,2,116.0,18,5,2.8037708333333335
sub08,test,4,cued,2,116.0,18,6,3.3210208333333333
sub08,test,4,cued,2,116.0,18,7,3.8394166666666667
sub08,test,4,cued,2,116.0,18,8,4.3566666666666665
sub08,test,4,cued,2,116.0,18,9,4.872770833333333
sub08,test,4,cued,2,116.0,18,10,5.390020833333334
sub08,test,4,cued,2,116.0,18,11,5.9072708333333335
sub08,test,4,cued,2,116.0,18,12,6.424520833333333
sub08,test,4,cued,2,116.0,18,13,6.941770833333333
sub08,test,4,cued,2,116.0,18,14,7.459020833333334
sub08,test,4,cued,2,116.0,18,15,7.976270833333333
sub08,test,4,cued,2,116.0,18,16,8.494666666666667
sub08,test,4,cued,2,116.0,18,17,9.010770833333334
sub08,test,4,cued,2,116.0,18,18,9.528020833333333
sub08,test,4,cued,2,116.0,18,19,10.045270833333333
sub08,test,4,cued,2,116.0,18,20,10.562520833333334
sub08,test,4,cued,2,116.0,18,21,11.079770833333333
sub08,test,4,cued,2,116.0,18,22,11.597020833333334
sub08,test,4,cued,2,116.0,18,23,12.114270833333334
sub08,test,4,cued,2,116.0,18,24,12.631520833333333
sub08,test,4,cued,2,116.0,18,25,13.148770833333334
sub08,test,4,cued,2,116.0,18,26,13.666020833333333
sub08,test,4,cued,2,116.0,18,27,14.183270833333333
sub08,test,4,cued,2,116.0,18,28,14.700520833333334
sub08,test,4,cued,2,116.0,18,29,15.217770833333333
sub08,test,4,cued,2,116.0,18,30,15.736166666666668
sub08,test,4,cued,2,116.0,18,31,16.252270833333334
sub08,test,4,cued,2,116.0,18,32,16.769520833333335
sub08,test,4,cued,2,116.0,18,33,17.286770833333332
sub08,test,4,cued,2,116.0,18,34,17.804020833333333
sub08,test,4,cued,2,116.0,18,35,18.321270833333333
sub08,test,4,cued,2,116.0,18,36,18.838520833333334
sub08,test,4,cued,2,116.0,18,37,19.356916666666667
sub08,test,4,cued,2,116.0,18,38,19.87302083333333
sub08,test,4,cued,2,116.0,18,39,20.390270833333332
sub08,test,4,cued,2,116.0,18,40,20.907520833333333
sub08,test,4,cued,2,116.0,18,41,21.424770833333334
sub08,test,4,cued,2,116.0,18,42,21.942020833333334
sub08,test,4,cued,2,116.0,18,43,22.459270833333335
sub08,test,4,cued,2,116.0,18,44,22.976520833333332
sub08,test,4,cued,2,116.0,18,45,23.493770833333333
sub08,test,4,cued,2,116.0,18,46,24.011020833333333
sub08,test,4,cued,2,116.0,18,47,24.528270833333334
sub08,test,4,cued,2,116.0,18,48,25.045520833333335
sub08,test,4,cued,2,116.0,18,49,25.56277083333333
sub08,test,4,cued,2,116.0,18,50,26.080020833333332
sub08,test,4,cued,2,116.0,18,51,26.597270833333333
sub08,test,4,cued,2,116.0,18,52,27.114520833333334
sub08,test,4,cued,2,116.0,18,53,27.631770833333334
sub08,test,4,cued,2,116.0,18,54,28.149020833333335
sub08,test,4,cued,2,116.0,18,55,28.666270833333332
sub08,test,4,cued,2,116.0,18,56,29.183520833333333
sub08,test,5,cued,2,104.0,16,0,0.22764583333333333
sub08,test,5,cued,2,104.0,16,1,0.8045625
sub08,test,5,cued,2,104.0,16,2,1.3814791666666666
sub08,test,5,cued,2,104.0,16,3,1.9583958333333333
sub08,test,5,cued,2,104.0,16,4,2.5353125
sub08,test,5,cued,2,104.0,16,5,3.112229166666667
sub08,test,5,cued,2,104.0,16,6,3.6891458333333333
sub08,test,5,cued,2,104.0,16,7,4.2660625
sub08,test,5,cued,2,104.0,16,8,4.842979166666667
sub08,test,5,cued,2,104.0,16,9,5.419895833333333
sub08,test,5,cued,2,104.0,16,10,5.997958333333333
sub08,test,5,cued,2,104.0,16,11,6.573729166666666
sub08,test,5,cued,2,104.0,16,12,7.150645833333333
sub08,test,5,cued,2,104.0,16,13,7.7275625
sub08,test,5,cued,2,104.0,16,14,8.304479166666667
sub08,test,5,cued,2,104.0,16,15,8.881395833333332
sub08,test,5,cued,2,104.0,16,16,9.4583125
sub08,test,5,cued,2,104.0,16,17,10.036375
sub08,test,5,cued,2,104.0,16,18,10.612145833333333
sub08,test,5,cued,2,104.0,16,19,11.1890625
sub08,test,5,cued,2,104.0,16,20,11.765979166666666
sub08,test,5,cued,2,104.0,16,21,12.342895833333333
sub08,test,5,cued,2,104.0,16,22,12.9198125
sub08,test,5,cued,2,104.0,16,23,13.496729166666666
sub08,test,5,cued,2,104.0,16,24,14.073645833333334
sub08,test,5,cued,2,104.0,16,25,14.6505625
sub08,test,5,cued,2,104.0,16,26,15.227479166666667
sub08,test,5,cued,2,104.0,16,27,15.804395833333333
sub08,test,5,cued,2,104.0,16,28,16.3813125
sub08,test,5,cued,2,104.0,16,29,16.958229166666666
sub08,test,5,cued,2,104.0,16,30,17.535145833333335
sub08,test,5,cued,2,104.0,16,31,18.1120625
sub08,test,5,cued,2,104.0,16,32,18.688979166666666
sub08,test,5,cued,2,104.0,16,33,19.26589583333333
sub08,test,5,cued,2,104.0,16,34,19.8428125
sub08,test,5,cued,2,104.0,16,35,20.419729166666666
sub08,test,5,cued,2,104.0,16,36,20.996645833333332
sub08,test,5,cued,2,104.0,16,37,21.574708333333334
sub08,test,5,cued,2,104.0,16,38,22.150479166666667
sub08,test,5,cued,2,104.0,16,39,22.727395833333333
sub08,test,5,cued,2,104.0,16,40,23.3043125
sub08,test,5,cued,2,104.0,16,41,23.881229166666667
sub08,test,5,cued,2,104.0,16,42,24.458145833333333
sub08,test,5,cued,2,104.0,16,43,25.0350625
sub08,test,5,cued,2,104.0,16,44,25.611979166666668
sub08,test,5,cued,2,104.0,16,45,26.188895833333333
sub08,test,5,cued,2,104.0,16,46,26.7658125
sub08,test,5,cued,2,104.0,16,47,27.34272916666667
sub08,test,5,cued,2,104.0,16,48,27.919645833333334
sub08,test,5,cued,2,104.0,16,49,28.4965625
sub08,test,5,cued,2,104.0,16,50,29.073479166666665
sub08,test,5,cued,2,104.0,16,51,29.650395833333334
sub08,test,6,spontaneous,2,112.0,0,0,0.2188125
sub08,test,6,spontaneous,2,112.0,0,1,0.7545208333333333
sub08,test,6,spontaneous,2,112.0,0,2,1.2890833333333334
sub08,test,6,spontaneous,2,112.0,0,3,1.8247916666666666
sub08,test,6,spontaneous,2,112.0,0,4,2.361645833333333
sub08,test,6,spontaneous,2,112.0,0,5,2.8962083333333335
sub08,test,6,spontaneous,2,112.0,0,6,3.4319166666666665
sub08,test,6,spontaneous,2,112.0,0,7,3.967625
sub08,test,6,spontaneous,2,112.0,0,8,4.503333333333333
sub08,test,6,spontaneous,2,112.0,0,9,5.039041666666667
sub08,test,6,spontaneous,2,112.0,0,10,5.57475
sub08,test,6,spontaneous,2,112.0,0,11,6.110458333333334
sub08,test,6,spontaneous,2,112.0,0,12,6.646166666666667
sub08,test,6,spontaneous,2,112.0,0,13,7.181875
sub08,test,6,spontaneous,2,112.0,0,14,7.717583333333334
sub08,test,6,spontaneous,2,112.0,0,15,8.253291666666666
sub08,test,6,spontaneous,2,112.0,0,16,8.789
sub08,test,6,spontaneous,2,112.0,0,17,9.324708333333334
sub08,test,6,spontaneous,2,112.0,0,18,9.860416666666667
sub08,test,6,spontaneous,2,112.0,0,19,10.396125
sub08,test,6,spontaneous,2,112.0,0,20,10.932979166666666
sub08,test,6,spontaneous,2,112.0,0,21,11.467541666666667
sub08,test,6,spontaneous,2,112.0,0,22,12.004395833333334
sub08,test,6,spontaneous,2,112.0,0,23,12.538958333333333
sub08,test,6,spontaneous,2,112.0,0,24,13.074666666666667
sub08,test,6,spontaneous,2,112.0,0,25,13.610375
sub08,test,6,spontaneous,2,112.0,0,26,14.146083333333333
sub08,test,6,spontaneous,2,112.0,0,27,14.681791666666667
sub08,test,6,spontaneous,2,112.0,0,28,15.2175
sub08,test,6,spontaneous,2,112.0,0,29,15.753208333333333
sub08,test,6,spontaneous,2,112.0,0,30,16.288916666666665
sub08,test,6,spontaneous,2,112.0,0,31,16.824625
sub08,test,6,spontaneous,2,112.0,0,32,17.360333333333333
sub08,test,6,spontaneous,2,112.0,0,33,17.896041666666665
sub08,test,6,spontaneous,2,112.0,0,34,18.43175
sub08,test,6,spontaneous,2,112.0,0,35,18.967458333333333
sub08,test,6,spontaneous,2,112.0,0,36,19.503166666666665
sub08,test,6,spontaneous,2,112.0,0,37,20.038875
sub08,test,6,spontaneous,2,112.0,0,38,20.574583333333333
sub08,test,6,spontaneous,2,112.0,0,39,21.1114375
sub08,test,6,spontaneous,2,112.0,0,40,21.646
sub08,test,6,spontaneous,2,112.0,0,41,22.181708333333333
sub08,test,6,spontaneous,2,112.0,0,42,22.717416666666665
sub08,test,6,spontaneous,2,112.0,0,43,23.253125
sub08,test,6,spontaneous,2,112.0,0,44,23.788833333333333
sub08,test,6,spontaneous,2,112.0,0,45,24.324541666666665
sub08,test,6,spontaneous,2,112.0,0,46,24.86025
sub08,test,6,spontaneous,2,112.0,0,47,25.395958333333333
sub08,test,6,spontaneous,2,112.0,0,48,25.93166666666667
sub08,test,6,spontaneous,2,112.0,0,49,26.4685
sub08,test,6,spontaneous,2,112.0,0,50,27.004208333333334
sub08,test,6,spontaneous,2,112.0,0,51,27.53879166666667
sub08,test,6,spontaneous,2,112.0,0,52,28.075645833333333
sub08,test,6,spontaneous,2,112.0,0,53,28.610208333333333
sub08,test,6,spontaneous,2,112.0,0,54,29.14591666666667
sub08,test,6,spontaneous,2,112.0,0,55,29.681625
sub08,test,7,spontaneous,3,108.0,0,0,0.218625
sub08,test,7,spontaneous,3,108.0,0,1,0.7730625
sub08,test,7,spontaneous,3,108.0,0,2,1.328625
sub08,test,7,spontaneous,3,108.0,0,3,1.8841875
sub08,test,7,spontaneous,3,108.0,0,4,2.43975
sub08,test,7,spontaneous,3,108.0,0,5,2.9953125
sub08,test,7,spontaneous,3,108.0,0,6,3.550875
sub08,test,7,spontaneous,3,108.0,0,7,4.1064375
sub08,test,7,spontaneous,3,108.0,0,8,4.662
sub08,test,7,spontaneous,3,108.0,0,9,5.2175625
sub08,test,7,spontaneous,3,108.0,0,10,5.773125
sub08,test,7,spontaneous,3,108.0,0,11,6.3286875
sub08,test,7,spontaneous,3,108.0,0,12,6.885375
sub08,test,7,spontaneous,3,108.0,0,13,7.4398125
sub08,test,7,spontaneous,3,108.0,0,14,7.995375
sub08,test,7,spontaneous,3,108.0,0,15,8.552083333333334
sub08,test,7,spontaneous,3,108.0,0,16,9.1065
sub08,test,7,spontaneous,3,108.0,0,17,9.6620625
sub08,test,7,spontaneous,3,108.0,0,18,10.217625
sub08,test,7,spontaneous,3,108.0,0,19,10.7731875
sub08,test,7,spontaneous,3,108.0,0,20,11.32875
sub08,test,7,spontaneous,3,108.0,0,21,11.885458333333334
sub08,test,7,spontaneous,3,108.0,0,22,12.439875
sub08,test,7,spontaneous,3,108.0,0,23,12.9954375
sub08,test,7,spontaneous,3,108.0,0,24,13.551
sub08,test,7,spontaneous,3,108.0,0,25,14.1065625
sub08,test,7,spontaneous,3,108.0,0,26,14.662125
sub08,test,7,spontaneous,3,108.0,0,27,15.2188125
sub08,test,7,spontaneous,3,108.0,0,28,15.77325
sub08,test,7,spontaneous,3,108.0,0,29,16.3288125
sub08,test,7,spontaneous,3,108.0,0,30,16.884375
sub08,test,7,spontaneous,3,108.0,0,31,17.4399375
sub08,test,7,spontaneous,3,108.0,0,32,17.9955
sub08,test,7,spontaneous,3,108.0,0,33,18.5510625
sub08,test,7,spontaneous,3,108.0,0,34,19.106625
sub08,test,7,spontaneous,3,108.0,0,35,19.6621875
sub08,test,7,spontaneous,3,108.0,0,36,20.21775
sub08,test,7,spontaneous,3,108.0,0,37,20.7733125
sub08,test,7,spontaneous,3,108.0,0,38,21.328875
sub08,test,7,spontaneous,3,108.0,0,39,21.8844375
sub08,test,7,spontaneous,3,108.0,0,40,22.44
sub08,test,7,spontaneous,3,108.0,0,41,22.9955625
sub08,test,7,spontaneous,3,108.0,0,42,23.551125
sub08,test,7,spontaneous,3,108.0,0,43,24.1066875
sub08,test,7,spontaneous,3,108.0,0,44,24.66225
sub08,test,7,spontaneous,3,108.0,0,45,25.2178125
sub08,test,7,spontaneous,3,108.0,0,46,25.773375
sub08,test,7,spontaneous,3,108.0,0,47,26.3289375
sub08,test,7,spontaneous,3,108.0,0,48,26.8845
sub08,test,7,spontaneous,3,108.0,0,49,27.4400625
sub08,test,7,spontaneous,3,108.0,0,50,27.995625
sub08,test,7,spontaneous,3,108.0,0,51,28.5511875
sub08,test,7,spontaneous,3,108.0,0,52,29.10675
sub08,test,7,spontaneous,3,108.0,0,53,29.6623125
sub08,test,8,cued,3,116.0,16,0,0.21879166666666666
sub08,test,8,cued,3,116.0,16,1,0.7348958333333333
sub08,test,8,cued,3,116.0,16,2,1.2521458333333333
sub08,test,8,cued,3,116.0,16,3,1.7705416666666667
sub08,test,8,cued,3,116.0,16,4,2.2866458333333335
sub08,test,8,cued,3,116.0,16,5,2.8038958333333333
sub08,test,8,cued,3,116.0,16,6,3.3211458333333335
sub08,test,8,cued,3,116.0,16,7,3.8383958333333332
sub08,test,8,cued,3,116.0,16,8,4.355645833333333
sub08,test,8,cued,3,116.0,16,9,4.872895833333334
sub08,test,8,cued,3,116.0,16,10,5.390145833333333
sub08,test,8,cued,3,116.0,16,11,5.907395833333333
sub08,test,8,cued,3,116.0,16,12,6.424645833333333
sub08,test,8,cued,3,116.0,16,13,6.941895833333334
sub08,test,8,cued,3,116.0,16,14,7.459145833333333
sub08,test,8,cued,3,116.0,16,15,7.976395833333333
sub08,test,8,cued,3,116.0,16,16,8.493645833333334
sub08,test,8,cued,3,116.0,16,17,9.010895833333333
sub08,test,8,cued,3,116.0,16,18,9.528145833333333
sub08,test,8,cued,3,116.0,16,19,10.045395833333334
sub08,test,8,cued,3,116.0,16,20,10.562645833333333
sub08,test,8,cued,3,116.0,16,21,11.079895833333333
sub08,test,8,cued,3,116.0,16,22,11.597145833333334
sub08,test,8,cued,3,116.0,16,23,12.114395833333333
sub08,test,8,cued,3,116.0,16,24,12.631645833333334
sub08,test,8,cued,3,116.0,16,25,13.148895833333333
sub08,test,8,cued,3,116.0,16,26,13.666145833333333
sub08,test,8,cued,3,116.0,16,27,14.183395833333334
sub08,test,8,cued,3,116.0,16,28,14.700645833333333
sub08,test,8,cued,3,116.0,16,29,15.217895833333333
sub08,test,8,cued,3,116.0,16,30,15.735145833333334
sub08,test,8,cued,3,116.0,16,31,16.252395833333335
sub08,test,8,cued,3,116.0,16,32,16.769645833333332
sub08,test,8,cued,3,116.0,16,33,17.286895833333332
sub08,test,8,cued,3,116.0,16,34,17.804145833333333
sub08,test,8,cued,3,116.0,16,35,18.321395833333334
sub08,test,8,cued,3,116.0,16,36,18.838645833333334
sub08,test,8,cued,3,116.0,16,37,19.355895833333335
sub08,test,8,cued,3,116.0,16,38,19.873145833333332
sub08,test,8,cued,3,116.0,16,39,20.390395833333333
sub08,test,8,cued,3,116.0,16,40,20.907645833333333
sub08,test,8,cued,3,116.0,16,41,21.424895833333334
sub08,test,8,cued,3,116.0,16,42,21.942145833333335
sub08,test,8,cued,3,116.0,16,43,22.460541666666668
sub08,test,8,cued,3,116.0,16,44,22.976645833333333
sub08,test,8,cued,3,116.0,16,45,23.493895833333333
sub08,test,8,cued,3,116.0,16,46,24.011145833333334
sub08,test,8,cued,3,116.0,16,47,24.528395833333335
sub08,test,8,cued,3,116.0,16,48,25.04564583333333
sub08,test,8,cued,3,116.0,16,49,25.562895833333332
sub08,test,8,cued,3,116.0,16,50,26.080145833333333
sub08,test,8,cued,3,116.0,16,51,26.597395833333334
sub08,test,8,cued,3,116.0,16,52,27.114645833333334
sub08,test,8,cued,3,116.0,16,53,27.631895833333335
sub08,test,8,cued,3,116.0,16,54,28.149145833333332
sub08,test,8,cued,3,116.0,16,55,28.667520833333334
sub08,test,8,cued,3,116.0,16,56,29.183645833333333
sub08,test,9,spontaneous,2,100.0,0,0,0.2186875
sub08,test,9,spontaneous,2,100.0,0,1,0.8175416666666667
sub08,test,9,spontaneous,2,100.0,0,2,1.4175416666666667
sub08,test,9,spontaneous,2,100.0,0,3,2.017541666666667
sub08,test,9,spontaneous,2,100.0,0,4,2.617541666666667
sub08,test,9,spontaneous,2,100.0,0,5,3.2175416666666665
sub08,test,9,spontaneous,2,100.0,0,6,3.8175416666666666
sub08,test,9,spontaneous,2,100.0,0,7,4.417541666666667
sub08,test,9,spontaneous,2,100.0,0,8,5.017541666666666
sub08,test,9,spontaneous,2,100.0,0,9,5.617541666666667
sub08,test,9,spontaneous,2,100.0,0,10,6.2175416666666665
sub08,test,9,spontaneous,2,100.0,0,11,6.817541666666667
sub08,test,9,spontaneous,2,100.0,0,12,7.417541666666667
sub08,test,9,spontaneous,2,100.0,0,13,8.017541666666666
sub08,test,9,spontaneous,2,100.0,0,14,8.617541666666666
sub08,test,9,spontaneous,2,100.0,0,15,9.217541666666667
sub08,test,9,spontaneous,2,100.0,0,16,9.817541666666667
sub08,test,9,spontaneous,2,100.0,0,17,10.417541666666667
sub08,test,9,spontaneous,2,100.0,0,18,11.017541666666666
sub08,test,9,spontaneous,2,100.0,0,19,11.617541666666666
sub08,test,9,spontaneous,2,100.0,0,20,12.217541666666667
sub08,test,9,spontaneous,2,100.0,0,21,12.817541666666667
sub08,test,9,spontaneous,2,100.0,0,22,13.417541666666667
sub08,test,9,spontaneous,2,100.0,0,23,14.017541666666666
sub08,test,9,spontaneous,2,100.0,0,24,14.617541666666666
sub08,test,9,spontaneous,2,100.0,0,25,15.217541666666667
sub08,test,9,spontaneous,2,100.0,0,26,15.817541666666667
