subject,phase,trial,condition,meter,bpm,switch_time,click_idx,click_time_s
sub04,test,2,cued,3,104.0,18,31,18.1099375
sub04,test,2,cued,3,104.0,18,32,18.686854166666667
sub04,test,2,cued,3,104.0,18,33,19.263770833333332
sub04,test,2,cued,3,104.0,18,34,19.8406875
sub04,test,2,cued,3,104.0,18,35,20.417604166666667
sub04,test,2,cued,3,104.0,18,36,20.994520833333333
sub04,test,2,cued,3,104.0,18,37,21.5714375
sub04,test,2,cued,3,104.0,18,38,22.148354166666667
sub04,test,2,cued,3,104.0,18,39,22.725270833333333
sub04,test,2,cued,3,104.0,18,40,23.3021875
sub04,test,2,cued,3,104.0,18,41,23.879104166666668
sub04,test,2,cued,3,104.0,18,42,24.456020833333334
sub04,test,2,cued,3,104.0,18,43,25.034083333333335
sub04,test,2,cued,3,104.0,18,44,25.60985416666667
sub04,test,2,cued,3,104.0,18,45,26.186770833333334
sub04,test,2,cued,3,104.0,18,46,26.7636875
sub04,test,2,cued,3,104.0,18,47,27.340604166666665
sub04,test,2,cued,3,104.0,18,48,27.917520833333334
sub04,test,2,cued,3,104.0,18,49,28.4944375
sub04,test,2,cued,3,104.0,18,50,29.071354166666666
sub04,test,2,cued,3,104.0,18,51,29.648270833333335
sub04,test,3,spontaneous,3,120.0,0,0,0.22279166666666667
sub04,test,3,spontaneous,3,120.0,0,1,0.7216458333333333
sub04,test,3,spontaneous,3,120.0,0,2,1.2216458333333333
sub04,test,3,spontaneous,3,120.0,0,3,1.7216458333333333
sub04,test,3,spontaneous,3,120.0,0,4,2.2216458333333335
sub04,test,3,spontaneous,3,120.0,0,5,2.7216458333333335
sub04,test,3,spontaneous,3,120.0,0,6,3.2216458333333335
sub04,test,3,spontaneous,3,120.0,0,7,3.7216458333333335
sub04,test,3,spontaneous,3,120.0,0,8,4.2216458333333335
sub04,test,3,spontaneous,3,120.0,0,9,4.7216458333333335
sub04,test,3,spontaneous,3,120.0,0,10,5.222791666666667
sub04,test,3,spontaneous,3,120.0,0,11,5.7216458333333335
sub04,test,3,spontaneous,3,120.0,0,12,6.2216458333333335
sub04,test,3,spontaneous,3,120.0,0,13,6.7216458333333335
sub04,test,3,spontaneous,3,120.0,0,14,7.2216458333333335
sub04,test,3,spontaneous,3,120.0,0,15,7.7216458333333335
sub04,test,3,spontaneous,3,120.0,0,16,8.221645833333334
sub04,test,3,spontaneous,3,120.0,0,17,8.721645833333334
sub04,test,3,spontaneous,3,120.0,0,18,9.221645833333334
sub04,test,3,spontaneous,3,120.0,0,19,9.721645833333334
sub04,test,3,spontaneous,3,120.0,0,20,10.221645833333334
sub04,test,3,spontaneous,3,120.0,0,21,10.721645833333334
sub04,test,3,spontaneous,3,120.0,0,22,11.221645833333334
sub04,test,3,spontaneous,3,120.0,0,23,11.721645833333334
sub04,test,3,spontaneous,3,120.0,0,24,12.221645833333334
sub04,test,3,spontaneous,3,120.0,0,25,12.721645833333334
sub04,test,3,spontaneous,3,120.0,0,26,13.221645833333334
sub04,test,3,spontaneous,3,120.0,0,27,13.721645833333334
sub04,test,3,spontaneous,3,120.0,0,28,14.221645833333334
sub04,test,3,spontaneous,3,120.0,0,29,14.721645833333334
sub04,test,3,spontaneous,3,120.0,0,30,15.221645833333334
sub04,test,3,spontaneous,3,120.0,0,31,15.722791666666666
sub04,test,3,spontaneous,3,120.0,0,32,16.221645833333334
sub04,test,3,spontaneous,3,120.0,0,33,16.721645833333334
sub04,test,3,spontaneous,3,120.0,0,34,17.221645833333334
sub04,test,3,spontaneous,3,120.0,0,35,17.721645833333334
sub04,test,3,spontaneous,3,120.0,0,36,18.222791666666666
sub04,test,3,spontaneous,3,120.0,0,37,18.721645833333334
sub04,test,3,spontaneous,3,120.0,0,38,19.221645833333334
sub04,test,3,spontaneous,3,120.0,0,39,19.721645833333334
sub04,test,3,spontaneous,3,120.0,0,40,20.221645833333334
sub04,test,3,spontaneous,3,120.0,0,41,20.721645833333334
sub04,test,3,spontaneous,3,120.0,0,42,21.221645833333334
sub04,test,3,spontaneous,3,120.0,0,43,21.721645833333334
sub04,test,3,spontaneous,3,120.0,0,44,22.221645833333334
sub04,test,3,spontaneous,3,120.0,0,45,22.721645833333334
sub04,test,3,spontaneous,3,120.0,0,46,23.221645833333334
sub04,test,3,spontaneous,3,120.0,0,47,23.721645833333334
sub04,test,3,spontaneous,3,120.0,0,48,24.221645833333334
sub04,test,3,spontaneous,3,120.0,0,49,24.722791666666666
sub04,test,3,spontaneous,3,120.0,0,50,25.221645833333334
sub04,test,3,spontaneous,3,120.0,0,51,25.721645833333334
sub04,test,3,spontaneous,3,120.0,0,52,26.221645833333334
sub04,test,3,spontaneous,3,120.0,0,53,26.721645833333334
sub04,test,3,spontaneous,3,120.0,0,54,27.222791666666666
sub04,test,3,spontaneous,3,120.0,0,55,27.721645833333334
sub04,test,3,spontaneous,3,120.0,0,56,28.221645833333334
sub04,test,3,spontaneous,3,120.0,0,57,28.721645833333334
sub04,test,3,spontaneous,3,120.0,0,58,29.221645833333334
sub04,test,3,spontaneous,3,120.0,0,59,29.721645833333334
sub04,test,4,cued,2,116.0,18,0,0.2268125
sub04,test,4,cued,2,116.0,18,1,0.7440625
sub04,test,4,cued,2,116.0,18,2,1.2601666666666667
sub04,test,4,cued,2,116.0,18,3,1.7774166666666666
sub04,test,4,cued,2,116.0,18,4,2.2946666666666666
sub04,test,4,cued,2,116.0,18,5,2.811916666666667
sub04,test,4,cued,2,116.0,18,6,3.3291666666666666
sub04,test,4,cued,2,116.0,18,7,3.846416666666667
sub04,test,4,cued,2,116.0,18,8,4.363666666666667
sub04,test,4,cued,2,116.0,18,9,4.880916666666667
sub04,test,4,cued,2,116.0,18,10,5.398166666666667
sub04,test,4,cued,2,116.0,18,11,5.915416666666666
sub04,test,4,cued,2,116.0,18,12,6.432666666666667
sub04,test,4,cued,2,116.0,18,13,6.949916666666667
sub04,test,4,cued,2,116.0,18,14,7.4671666666666665
sub04,test,4,cued,2,116.0,18,15,7.984416666666666
sub04,test,4,cued,2,116.0,18,16,8.501666666666667
sub04,test,4,cued,2,116.0,18,17,9.018916666666666
sub04,test,4,cued,2,116.0,18,18,9.536166666666666
sub04,test,4,cued,2,116.0,18,19,10.053416666666667
sub04,test,4,cued,2,116.0,18,20,10.570666666666666
sub04,test,4,cued,2,116.0,18,21,11.087916666666667
sub04,test,4,cued,2,116.0,18,22,11.605166666666667
sub04,test,4,cued,2,116.0,18,23,12.122416666666666
sub04,test,4,cued,2,116.0,18,24,12.639666666666667
sub04,test,4,cued,2,116.0,18,25,13.156916666666667
sub04,test,4,cued,2,116.0,18,26,13.674166666666666
sub04,test,4,cued,2,116.0,18,27,14.191416666666667
sub04,test,4,cued,2,116.0,18,28,14.708666666666666
sub04,test,4,cued,2,116.0,18,29,15.225916666666667
sub04,test,4,cued,2,116.0,18,30,15.744291666666667
sub04,test,4,cued,2,116.0,18,31,16.260416666666668
sub04,test,4,cued,2,116.0,18,32,16.778791666666667
sub04,test,4,cued,2,116.0,18,33,17.294916666666666
sub04,test,4,cued,2,116.0,18,34,17.812166666666666
sub04,test,4,cued,2,116.0,18,35,18.329416666666667
sub04,test,4,cued,2,116.0,18,36,18.846666666666668
sub04,test,4,cued,2,116.0,18,37,19.365041666666666
sub04,test,4,cued,2,116.0,18,38,19.881166666666665
sub04,test,4,cued,2,116.0,18,39,20.398416666666666
sub04,test,4,cued,2,116.0,18,40,20.915666666666667
sub04,test,4,cued,2,116.0,18,41,21.432916666666667
sub04,test,4,cued,2,116.0,18,42,21.950166666666668
sub04,test,4,cued,2,116.0,18,43,22.467416666666665
sub04,test,4,cued,2,116.0,18,44,22.984666666666666
sub04,test,4,cued,2,116.0,18,45,23.501916666666666
sub04,test,4,cued,2,116.0,18,46,24.0203125
sub04,test,4,cued,2,116.0,18,47,24.536416666666668
sub04,test,4,cued,2,116.0,18,48,25.05366666666667
sub04,test,4,cued,2,116.0,18,49,25.570916666666665
sub04,test,4,cued,2,116.0,18,50,26.088166666666666
sub04,test,4,cued,2,116.0,18,51,26.605416666666667
sub04,test,4,cued,2,116.0,18,52,27.122666666666667
sub04,test,4,cued,2,116.0,18,53,27.639916666666668
sub04,test,4,cued,2,116.0,18,54,28.157166666666665
sub04,test,4,cued,2,116.0,18,55,28.674416666666666
sub04,test,4,cued,2,116.0,18,56,29.191666666666666
sub04,test,5,cued,3,104.0,18,0,0.22264583333333332
sub04,test,5,cued,3,104.0,18,1,0.7984375
sub04,test,5,cued,3,104.0,18,2,1.3753541666666667
sub04,test,5,cued,3,104.0,18,3,1.9522708333333334
sub04,test,5,cued,3,104.0,18,4,2.5291875
sub04,test,5,cued,3,104.0,18,5,3.106104166666667
sub04,test,5,cued,3,104.0,18,6,3.6830208333333334
sub04,test,5,cued,3,104.0,18,7,4.2599375
sub04,test,5,cued,3,104.0,18,8,4.836854166666667
sub04,test,5,cued,3,104.0,18,9,5.413770833333333
sub04,test,5,cued,3,104.0,18,10,5.9906875
sub04,test,5,cued,3,104.0,18,11,6.5676041666666665
sub04,test,5,cued,3,104.0,18,12,7.144520833333333
sub04,test,5,cued,3,104.0,18,13,7.7214375
sub04,test,5,cued,3,104.0,18,14,8.298354166666666
sub04,test,5,cued,3,104.0,18,15,8.875270833333333
sub04,test,5,cued,3,104.0,18,16,9.4521875
sub04,test,5,cued,3,104.0,18,17,10.03025
sub04,test,5,cued,3,104.0,18,18,10.606020833333334
sub04,test,5,cued,3,104.0,18,19,11.1829375
sub04,test,5,cued,3,104.0,18,20,11.759854166666667
sub04,test,5,cued,3,104.0,18,21,12.336770833333333
sub04,test,5,cued,3,104.0,18,22,12.9136875
sub04,test,5,cued,3,104.0,18,23,13.490604166666667
sub04,test,5,cued,3,104.0,18,24,14.067520833333333
sub04,test,5,cued,3,104.0,18,25,14.6444375
sub04,test,5,cued,3,104.0,18,26,15.221354166666666
sub04,test,5,cued,3,104.0,18,27,15.798270833333333
sub04,test,5,cued,3,104.0,18,28,16.3751875
sub04,test,5,cued,3,104.0,18,29,16.95210416666667
sub04,test,5,cued,3,104.0,18,30,17.529020833333334
sub04,test,5,cued,3,104.0,18,31,18.1059375
sub04,test,5,cued,3,104.0,18,32,18.682854166666665
sub04,test,5,cued,3,104.0,18,33,19.259770833333334
sub04,test,5,cued,3,104.0,18,34,19.8366875
sub04,test,5,cued,3,104.0,18,35,20.413604166666666
sub04,test,5,cued,3,104.0,18,36,20.991666666666667
sub04,test,5,cued,3,104.0,18,37,21.5674375
sub04,test,5,cued,3,104.0,18,38,22.144354166666666
sub04,test,5,cued,3,104.0,18,39,22.72127083333333
sub04,test,5,cued,3,104.0,18,40,23.2981875
sub04,test,5,cued,3,104.0,18,41,23.87625
sub04,test,5,cued,3,104.0,18,42,24.452020833333332
sub04,test,5,cued,3,104.0,18,43,25.0289375
sub04,test,5,cued,3,104.0,18,44,25.605854166666667
sub04,test,5,cued,3,104.0,18,45,26.182770833333333
sub04,test,5,cued,3,104.0,18,46,26.7596875
sub04,test,5,cued,3,104.0,18,47,27.336604166666667
sub04,test,5,cued,3,104.0,18,48,27.913520833333333
sub04,test,5,cued,3,104.0,18,49,28.4904375
sub04,test,5,cued,3,104.0,18,50,29.067354166666668
sub04,test,5,cued,3,104.0,18,51,29.644270833333334
sub04,test,6,cued,2,104.0,18,0,0.22279166666666667
sub04,test,6,cued,2,104.0,18,1,0.7985625
sub04,test,6,cued,2,104.0,18,2,1.3754791666666666
sub04,test,6,cued,2,104.0,18,3,1.9523958333333333
sub04,test,6,cued,2,104.0,18,4,2.5293125
sub04,test,6,cued,2,104.0,18,5,3.1062291666666666
sub04,test,6,cued,2,104.0,18,6,3.683145833333333
sub04,test,6,cued,2,104.0,18,7,4.2600625
sub04,test,6,cued,2,104.0,18,8,4.836979166666667
sub04,test,6,cued,2,104.0,18,9,5.413895833333333
sub04,test,6,cued,2,104.0,18,10,5.9908125
sub04,test,6,cued,2,104.0,18,11,6.567729166666667
sub04,test,6,cued,2,104.0,18,12,7.144645833333334
sub04,test,6,cued,2,104.0,18,13,7.7215625
sub04,test,6,cued,2,104.0,18,14,8.298479166666667
sub04,test,6,cued,2,104.0,18,15,8.876541666666666
sub04,test,6,cued,2,104.0,18,16,9.4523125
sub04,test,6,cued,2,104.0,18,17,10.029229166666667
sub04,test,6,cued,2,104.0,18,18,10.606145833333333
sub04,test,6,cued,2,104.0,18,19,11.1830625
sub04,test,6,cued,2,104.0,18,20,11.759979166666668
sub04,test,6,cued,2,104.0,18,21,12.336895833333333
sub04,test,6,cued,2,104.0,18,22,12.9138125
sub04,test,6,cued,2,104.0,18,23,13.490729166666666
sub04,test,6,cued,2,104.0,18,24,14.067645833333334
sub04,test,6,cued,2,104.0,18,25,14.6445625
sub04,test,6,cued,2,104.0,18,26,15.221479166666667
sub04,test,6,cued,2,104.0,18,27,15.798395833333334
sub04,test,6,cued,2,104.0,18,28,16.3753125
sub04,test,6,cued,2,104.0,18,29,16.952229166666665
sub04,test,6,cued,2,104.0,18,30,17.529145833333335
sub04,test,6,cued,2,104.0,18,31,18.1060625
sub04,test,6,cued,2,104.0,18,32,18.682979166666666
sub04,test,6,cued,2,104.0,18,33,19.259895833333335
sub04,test,6,cued,2,104.0,18,34,19.8368125
sub04,test,6,cued,2,104.0,18,35,20.413729166666666
sub04,test,6,cued,2,104.0,18,36,20.990645833333332
sub04,test,6,cued,2,104.0,18,37,21.5675625
sub04,test,6,cued,2,104.0,18,38,22.144479166666667
sub04,test,6,cued,2,104.0,18,39,22.721395833333332
sub04,test,6,cued,2,104.0,18,40,23.2983125
sub04,test,6,cued,2,104.0,18,41,23.875229166666667
sub04,test,6,cued,2,104.0,18,42,24.453291666666665
sub04,test,6,cued,2,104.0,18,43,25.030208333333334
sub04,test,6,cued,2,104.0,18,44,25.607104166666666
sub04,test,6,cued,2,104.0,18,45,26.182895833333333
sub04,test,6,cued,2,104.0,18,46,26.7598125
sub04,test,6,cued,2,104.0,18,47,27.336729166666668
sub04,test,6,cued,2,104.0,18,48,27.913645833333334
sub04,test,6,cued,2,104.0,18,49,28.4905625
sub04,test,6,cued,2,104.0,18,50,29.067479166666665
sub04,test,6,cued,2,104.0,18,51,29.644395833333334
sub04,test,7,spontaneous,2,112.0,0,0,0.22277083333333333
sub04,test,7,spontaneous,2,112.0,0,1,0.7573541666666667
sub04,test,7,spontaneous,2,112.0,0,2,1.2942083333333334
sub04,test,7,spontaneous,2,112.0,0,3,1.8287708333333332
sub04,test,7,spontaneous,2,112.0,0,4,2.3656041666666665
sub04,test,7,spontaneous,2,112.0,0,5,2.9001875
sub04,test,7,spontaneous,2,112.0,0,6,3.4358958333333334
sub04,test,7,spontaneous,2,112.0,0,7,3.971604166666667
sub04,test,7,spontaneous,2,112.0,0,8,4.5073125
sub04,test,7,spontaneous,2,112.0,0,9,5.043020833333333
sub04,test,7,spontaneous,2,112.0,0,10,5.578729166666666
sub04,test,7,spontaneous,2,112.0,0,11,6.1144375
sub04,test,7,spontaneous,2,112.0,0,12,6.650145833333333
sub04,test,7,spontaneous,2,112.0,0,13,7.185854166666667
sub04,test,7,spontaneous,2,112.0,0,14,7.7215625
sub04,test,7,spontaneous,2,112.0,0,15,8.257270833333333
sub04,test,7,spontaneous,2,112.0,0,16,8.792979166666667
sub04,test,7,spontaneous,2,112.0,0,17,9.3286875
sub04,test,7,spontaneous,2,112.0,0,18,9.864395833333333
sub04,test,7,spontaneous,2,112.0,0,19,10.400104166666667
sub04,test,7,spontaneous,2,112.0,0,20,10.9358125
sub04,test,7,spontaneous,2,112.0,0,21,11.471520833333333
sub04,test,7,spontaneous,2,112.0,0,22,12.007229166666667
sub04,test,7,spontaneous,2,112.0,0,23,12.5429375
sub04,test,7,spontaneous,2,112.0,0,24,13.078645833333333
sub04,test,7,spontaneous,2,112.0,0,25,13.614354166666667
sub04,test,7,spontaneous,2,112.0,0,26,14.1500625
sub04,test,7,spontaneous,2,112.0,0,27,14.685770833333333
sub04,test,7,spontaneous,2,112.0,0,28,15.221479166666667
sub04,test,7,spontaneous,2,112.0,0,29,15.7571875
sub04,test,7,spontaneous,2,112.0,0,30,16.292895833333333
sub04,test,7,spontaneous,2,112.0,0,31,16.82860416666667
sub04,test,7,spontaneous,2,112.0,0,32,17.3643125
sub04,test,7,spontaneous,2,112.0,0,33,17.900020833333333
sub04,test,7,spontaneous,2,112.0,0,34,18.43572916666667
sub04,test,7,spontaneous,2,112.0,0,35,18.9725625
sub04,test,7,spontaneous,2,112.0,0,36,19.507145833333333
sub04,test,7,spontaneous,2,112.0,0,37,20.042854166666668
sub04,test,7,spontaneous,2,112.0,0,38,20.579708333333333
sub04,test,7,spontaneous,2,112.0,0,39,21.114270833333332
sub04,test,7,spontaneous,2,112.0,0,40,21.649979166666668
sub04,test,7,spontaneous,2,112.0,0,41,22.1856875
sub04,test,7,spontaneous,2,112.0,0,42,22.721395833333332
sub04,test,7,spontaneous,2,112.0,0,43,23.257104166666668
sub04,test,7,spontaneous,2,112.0,0,44,23.7928125
sub04,test,7,spontaneous,2,112.0,0,45,24.328520833333332
sub04,test,7,spontaneous,2,112.0,0,46,24.864229166666668
sub04,test,7,spontaneous,2,112.0,0,47,25.3999375
sub04,test,7,spontaneous,2,112.0,0,48,25.935645833333332
sub04,test,7,spontaneous,2,112.0,0,49,26.471354166666668
sub04,test,7,spontaneous,2,112.0,0,50,27.0070625
sub04,test,7,spontaneous,2,112.0,0,51,27.542770833333332
sub04,test,7,spontaneous,2,112.0,0,52,28.078479166666668
sub04,test,7,spontaneous,2,112.0,0,53,28.6141875
sub04,test,7,spontaneous,2,112.0,0,54,29.149895833333332
sub04,test,7,spontaneous,2,112.0,0,55,29.685604166666668
sub04,test,8,spontaneous,2,116.0,0,0,0.22266666666666668
sub04,test,8,spontaneous,2,116.0,0,1,0.7387916666666666
sub04,test,8,spontaneous,2,116.0,0,2,1.2560416666666667
sub04,test,8,spontaneous,2,116.0,0,3,1.7732916666666667
sub04,test,8,spontaneous,2,116.0,0,4,2.2905416666666665
sub04,test,8,spontaneous,2,116.0,0,5,2.8077916666666667
sub04,test,8,spontaneous,2,116.0,0,6,3.3250416666666665
sub04,test,8,spontaneous,2,116.0,0,7,3.8422916666666667
sub04,test,8,spontaneous,2,116.0,0,8,4.359541666666667
sub04,test,8,spontaneous,2,116.0,0,9,4.876791666666667
sub04,test,8,spontaneous,2,116.0,0,10,5.394041666666666
sub04,test,8,spontaneous,2,116.0,0,11,5.911291666666667
sub04,test,8,spontaneous,2,116.0,0,12,6.428541666666667
sub04,test,8,spontaneous,2,116.0,0,13,6.945791666666667
sub04,test,8,spontaneous,2,116.0,0,14,7.463041666666666
sub04,test,8,spontaneous,2,116.0,0,15,7.980291666666667
sub04,test,8,spontaneous,2,116.0,0,16,8.497541666666667
sub04,test,8,spontaneous,2,116.0,0,17,9.014791666666667
sub04,test,8,spontaneous,2,116.0,0,18,9.532041666666666
sub04,test,8,spontaneous,2,116.0,0,19,10.050416666666667
sub04,test,8,spontaneous,2,116.0,0,20,10.566541666666666
sub04,test,8,spontaneous,2,116.0,0,21,11.083791666666666
sub04,test,8,spontaneous,2,116.0,0,22,11.601041666666667
sub04,test,8,spontaneous,2,116.0,0,23,12.118291666666666
sub04,test,8,spontaneous,2,116.0,0,24,12.635541666666667
sub04,test,8,spontaneous,2,116.0,0,25,13.152791666666667
sub04,test,8,spontaneous,2,116.0,0,26,13.670041666666666
sub04,test,8,spontaneous,2,116.0,0,27,14.187291666666667
sub04,test,8,spontaneous,2,116.0,0,28,14.704541666666668
sub04,test,8,spontaneous,2,116.0,0,29,15.221791666666666
sub04,test,8,spontaneous,2,116.0,0,30,15.739041666666667
sub04,test,8,spontaneous,2,116.0,0,31,16.256291666666666
sub04,test,8,spontaneous,2,116.0,0,32,16.773541666666667
sub04,test,8,spontaneous,2,116.0,0,33,17.290791666666667
sub04,test,8,spontaneous,2,116.0,0,34,17.808041666666668
sub04,test,8,spontaneous,2,116.0,0,35,18.325291666666665
sub04,test,8,spontaneous,2,116.0,0,36,18.842541666666666
sub04,test,8,spontaneous,2,116.0,0,37,19.359791666666666
sub04,test,8,spontaneous,2,116.0,0,38,19.877041666666667
sub04,test,8,spontaneous,2,116.0,0,39,20.394291666666668
sub04,test,8,spontaneous,2,116.0,0,40,20.91154166666667
sub04,test,8,spontaneous,2,116.0,0,41,21.428791666666665
sub04,test,8,spontaneous,2,116.0,0,42,21.946041666666666
sub04,test,8,spontaneous,2,116.0,0,43,22.463291666666667
sub04,test,8,spontaneous,2,116.0,0,44,22.980541666666667
sub04,test,8,spontaneous,2,116.0,0,45,23.497791666666668
sub04,test,8,spontaneous,2,116.0,0,46,24.015041666666665
sub04,test,8,spontaneous,2,116.0,0,47,24.5334375
sub04,test,8,spontaneous,2,116.0,0,48,25.049541666666666
sub04,test,8,spontaneous,2,116.0,0,49,25.566791666666667
sub04,test,8,spontaneous,2,116.0,0,50,26.084041666666668
sub04,test,8,spontaneous,2,116.0,0,51,26.60129166666667
sub04,test,8,spontaneous,2,116.0,0,52,27.119666666666667
sub04,test,8,spontaneous,2,116.0,0,53,27.635791666666666
sub04,test,8,spontaneous,2,116.0,0,54,28.153041666666667
sub04,test,8,spontaneous,2,116.0,0,55,28.670291666666667
sub04,test,8,spontaneous,2,116.0,0,56,29.187541666666668
sub04,test,9,cued,3,120.0,12,0,0.22264583333333332
sub04,test,9,cued,3,120.0,12,1,0.7215208333333333
sub04,test,9,cued,3,120.0,12,2,1.2215208333333334
sub04,test,9,cued,3,120.0,12,3,1.7215208333333334
sub04,test,9,cued,3,120.0,12,4,2.2215208333333334
sub04,test,9,cued,3,120.0,12,5,2.7215208333333334
sub04,test,9,cued,3,120.0,12,6,3.2215208333333334
sub04,test,9,cued,3,120.0,12,7,3.7215208333333334
sub04,test,9,cued,3,120.0,12,8,4.221520833333333
sub04,test,9,cued,3,120.0,12,9,4.721520833333333
sub04,test,9,cued,3,120.0,12,10,5.221520833333333
sub04,test,9,cued,3,120.0,12,11,5.721520833333333
sub04,test,9,cued,3,120.0,12,12,6.222666666666667
sub04,test,9,cued,3,120.0,12,13,6.721520833333333
sub04,test,9,cued,3,120.0,12,14,7.221520833333333
sub04,test,9,cued,3,120.0,12,15,7.721520833333333
