subject,phase,trial,click_idx,click_time_s,matched_tap_time_s,matched_tap_idx,asynchrony_s,rms_db,asynchrony_ms,missed_beat,accented,condition,meter,bpm,switch_time,low_confidence_trial
sub04,test,15,33,19.263791666666666,19.2129375,33.0,-0.05085416666666731,31.516213535474222,-50.85416666666731,False,0.0,spontaneous,2,104.0,0,True
sub04,test,15,34,19.840708333333332,19.790541666666666,34.0,-0.050166666666665805,35.70307114151047,-50.166666666665805,False,0.0,spontaneous,2,104.0,0,True
sub04,test,15,35,20.417625,20.319020833333333,35.0,-0.09860416666666794,52.072106379903296,-98.60416666666794,False,1.0,spontaneous,2,104.0,0,True
sub04,test,15,36,20.994541666666667,20.897583333333333,36.0,-0.09695833333333326,37.84981478574379,-96.95833333333326,False,0.0,spontaneous,2,104.0,0,True
sub04,test,15,37,21.571458333333332,21.487604166666667,37.0,-0.08385416666666501,41.36488013824551,-83.85416666666501,False,1.0,spontaneous,2,104.0,0,True
sub04,test,15,38,22.148375,22.090354166666668,38.0,-0.058020833333333854,53.65985033047967,-58.020833333333854,False,1.0,spontaneous,2,104.0,0,True
sub04,test,15,39,22.725291666666667,22.670958333333335,39.0,-0.054333333333332234,37.103674451186315,-54.333333333332234,False,0.0,spontaneous,2,104.0,0,True
sub04,test,15,40,23.302208333333333,23.237854166666665,40.0,-0.06435416666666782,40.186549394973156,-64.35416666666782,False,1.0,spontaneous,2,104.0,0,True
sub04,test,15,41,23.879125,23.845416666666665,41.0,-0.03370833333333323,50.86165036772257,-33.70833333333323,False,1.0,spontaneous,2,104.0,0,True
sub04,test,15,42,24.456041666666668,24.429604166666667,42.0,-0.026437500000000114,37.449763286220296,-26.437500000000114,False,0.0,spontaneous,2,104.0,0,True
sub04,test,15,43,25.032958333333333,24.98025,43.0,-0.05270833333333158,38.58504321810364,-52.70833333333158,False,0.0,spontaneous,2,104.0,0,True
sub04,test,15,44,25.609875,25.49725,44.0,-0.11262499999999775,52.81301681935902,-112.62499999999775,False,1.0,spontaneous,2,104.0,0,True
sub04,test,15,45,26.186791666666668,26.139875,45.0,-0.04691666666666805,34.084287735626205,-46.91666666666805,False,0.0,spontaneous,2,104.0,0,True
sub04,test,15,46,26.763708333333334,26.685479166666667,46.0,-0.07822916666666657,31.23141295456364,-78.22916666666657,False,0.0,spontaneous,2,104.0,0,True
sub04,test,15,47,27.340625,27.257520833333334,47.0,-0.08310416666666498,51.100834210854494,-83.10416666666498,False,1.0,spontaneous,2,104.0,0,True
sub04,test,15,48,27.917541666666665,27.798708333333334,48.0,-0.11883333333333113,25.69026653900858,-118.83333333333113,False,0.0,spontaneous,2,104.0,0,True
